time,Master4Paths4.timeDiff_Std.ScaledTimeDiff:vector
27.89,-1.65028e-06
27.9,-1.42943e-06
27.91,-1.10354e-06
27.92,-7.02704e-07
27.93,-1.09504e-07
27.94,4.83714e-07
27.95,1.07694e-06
27.96,1.48604e-06
27.97,1.7987e-06
27.98,1.98556e-06
27.99,1.99057e-06
28,1.96804e-06
28.01,1.94551e-06
28.02,1.87247e-06
28.03,1.78931e-06
28.04,1.73897e-06
28.05,1.69834e-06
28.06,1.65967e-06
28.07,1.55232e-06
28.08,1.38406e-06
28.09,1.1534e-06
28.1,9.56427e-07
28.11,7.61954e-07
28.12,5.67474e-07
28.13,4.04541e-07
28.14,2.85826e-07
28.15,2.81136e-07
28.16,2.94703e-07
28.17,3.17662e-07
28.18,3.46972e-07
28.19,3.50942e-07
28.2,3.34652e-07
28.21,3.19157e-07
28.22,3.02548e-07
28.23,2.84458e-07
28.24,2.41266e-07
28.25,1.94276e-07
28.26,1.47286e-07
28.27,1.05275e-07
28.28,6.6575e-08
28.29,3.5075e-08
28.3,7.8606e-08
28.31,1.68782e-07
28.32,2.61982e-07
28.33,3.55188e-07
28.34,4.48398e-07
28.35,4.57117e-07
28.36,5.13012e-07
28.37,6.60532e-07
28.38,7.17632e-07
28.39,7.40106e-07
28.4,7.22836e-07
28.41,7.68462e-07
28.42,8.41576e-07
28.43,8.99096e-07
28.44,9.05267e-07
28.45,8.70297e-07
28.46,7.74648e-07
28.47,6.52982e-07
28.48,4.97702e-07
28.49,2.8325e-07
28.5,5.9757e-08
28.51,-1.63743e-07
28.52,-2.69636e-07
28.53,-3.27539e-07
28.54,-3.51449e-07
28.55,-3.52977e-07
28.56,-3.30628e-07
28.57,-1.38038e-07
28.58,-3.439e-08
28.59,-2.21e-08
28.6,2.737e-08
28.61,7.7947e-08
28.62,1.25747e-07
28.63,3.24577e-07
28.64,5.07075e-07
28.65,5.25885e-07
28.66,5.92925e-07
28.67,6.65361e-07
28.68,6.08681e-07
28.69,4.79144e-07
28.7,2.91054e-07
28.71,1.02954e-07
28.72,-1.06568e-07
28.73,-3.44378e-07
28.74,-7.21e-07
28.75,-1.11631e-06
28.76,-1.50656e-06
28.77,-1.77329e-06
28.78,-1.97947e-06
28.79,-2.10533e-06
28.8,-2.07667e-06
28.81,-1.94602e-06
28.82,-1.69988e-06
28.83,-1.42747e-06
28.84,-1.12811e-06
28.85,-8.78325e-07
28.86,-6.55367e-07
28.87,-4.71987e-07
28.88,-3.37476e-07
28.89,-2.29457e-07
28.9,-1.67267e-07
28.91,-1.19307e-07
28.92,-7.8017e-08
28.93,-3.6727e-08
28.94,4.569e-09
28.95,4.5869e-08
28.96,7.7134e-08
28.97,1.0558e-07
28.98,1.3038e-07
28.99,1.47107e-07
29,1.41879e-07
29.01,8.9489e-08
29.02,3.3896e-08
29.03,-2.2804e-08
29.04,-7.9504e-08
29.05,-9.4934e-08
29.06,-8.803e-08
29.07,-1.3693e-07
29.08,-1.5171e-07
29.09,-1.3152e-07
29.1,-1.03139e-07
29.11,-7.4149e-08
29.12,-4.5159e-08
29.13,-1.117e-07
29.14,-1.72022e-07
29.15,-1.41732e-07
29.16,-6.6737e-08
29.17,2.8657e-08
29.18,1.19657e-07
29.19,2.10657e-07
29.2,3.01657e-07
29.21,3.92668e-07
29.22,4.78882e-07
29.23,5.58792e-07
29.24,6.47491e-07
29.25,7.24021e-07
29.26,7.69841e-07
29.27,7.36034e-07
29.28,6.6046e-07
29.29,5.1978e-07
29.3,3.9722e-07
29.31,2.8583e-07
29.32,1.7444e-07
29.33,6.3046e-08
29.34,-4.8354e-08
29.35,-1.30729e-07
29.36,-1.71436e-07
29.37,-1.44546e-07
29.38,-1.01418e-07
29.39,-5.4328e-08
29.4,-7.238e-09
29.41,3.986e-08
29.42,1.03607e-07
29.43,2.91217e-07
29.44,4.21665e-07
29.45,5.06375e-07
29.46,5.69621e-07
29.47,5.38308e-07
29.48,3.82328e-07
29.49,2.86962e-07
29.5,2.00773e-07
29.51,1.14583e-07
29.52,9.7987e-08
29.53,1.2179e-07
29.54,2.1939e-07
29.55,3.28508e-07
29.56,4.51463e-07
29.57,6.88583e-07
29.58,8.66131e-07
29.59,9.82361e-07
29.6,1.05757e-06
29.61,1.1329e-06
29.62,1.21353e-06
29.63,1.38486e-06
29.64,1.54158e-06
29.65,1.58443e-06
29.66,1.60872e-06
29.67,1.60393e-06
29.68,1.44768e-06
29.69,1.15309e-06
29.7,7.47621e-07
29.71,3.42131e-07
29.72,-5.5731e-08
29.73,-4.43541e-07
29.74,-7.8823e-07
29.75,-1.07305e-06
29.76,-1.23559e-06
29.77,-1.2597e-06
29.78,-1.24106e-06
29.79,-1.2445e-06
29.8,-1.22975e-06
29.81,-1.19803e-06
29.82,-1.07027e-06
29.83,-9.05688e-07
29.84,-7.03518e-07
29.85,-5.61534e-07
29.86,-4.06315e-07
29.87,-2.20825e-07
29.88,2.6108e-08
29.89,2.6415e-07
29.9,4.2826e-07
29.91,4.90463e-07
29.92,4.98092e-07
29.93,4.56012e-07
29.94,4.42239e-07
29.95,4.51249e-07
29.96,2.46475e-07
29.97,3.2203e-08
29.98,-1.92597e-07
29.99,-2.48915e-07
30,-2.50345e-07
30.01,-1.85355e-07
30.02,-1.42739e-07
30.03,-1.06379e-07
30.04,-6.3389e-08
30.05,5.611e-09
30.06,8.8242e-08
30.07,1.31242e-07
30.08,2.00176e-07
30.09,2.95676e-07
30.1,3.72358e-07
30.11,4.43219e-07
30.12,5.06429e-07
30.13,5.11609e-07
30.14,4.80932e-07
30.15,3.82652e-07
30.16,2.81026e-07
30.17,1.77836e-07
30.18,7.4636e-08
30.19,-9.4131e-08
30.2,-3.15241e-07
30.21,-4.19499e-07
30.22,-4.48539e-07
30.23,-3.79359e-07
30.24,-2.8793e-07
30.25,-1.87423e-07
30.26,-7.3933e-08
30.27,3.9565e-08
30.28,1.45903e-07
30.29,2.20003e-07
30.3,2.5591e-07
30.31,2.67068e-07
30.32,2.58178e-07
30.33,2.49289e-07
30.34,2.40399e-07
30.35,1.8083e-07
30.36,9.8939e-08
30.37,-1.4661e-08
30.38,-7.105e-08
30.39,-1.11951e-07
30.4,-1.47251e-07
30.41,-1.8255e-07
30.42,-2.11901e-07
30.43,-1.97211e-07
30.44,-1.78191e-07
30.45,-1.55701e-07
30.46,-1.35893e-07
30.47,-1.30161e-07
30.48,-1.42961e-07
30.49,-1.55761e-07
30.5,-1.81276e-07
30.51,-2.35676e-07
30.52,-2.88595e-07
30.53,-3.27514e-07
30.54,-3.05734e-07
30.55,-2.56725e-07
30.56,-1.95019e-07
30.57,-2.03319e-07
30.58,-1.72305e-07
30.59,-1.00915e-07
30.6,-1.02462e-07
30.61,-1.09361e-07
30.62,-1.16261e-07
30.63,-1.14629e-07
30.64,-1.10938e-07
30.65,-1.07248e-07
30.66,-9.7897e-08
30.67,-7.5565e-08
30.68,2.4435e-08
30.69,9.7974e-08
30.7,1.50374e-07
30.71,3.14764e-07
30.72,4.97346e-07
30.73,7.02866e-07
30.74,7.90586e-07
30.75,8.68388e-07
30.76,9.64118e-07
30.77,1.03828e-06
30.78,1.09469e-06
30.79,1.10461e-06
30.8,1.06824e-06
30.81,1.00328e-06
30.82,9.38306e-07
30.83,7.92526e-07
30.84,5.63746e-07
30.85,3.51911e-07
30.86,1.44084e-07
30.87,-5.9016e-08
30.88,-3.76103e-07
30.89,-6.68253e-07
30.9,-7.96573e-07
30.91,-7.84377e-07
30.92,-7.06307e-07
30.93,-6.28237e-07
30.94,-5.36069e-07
30.95,-4.32589e-07
30.96,-3.26217e-07
30.97,-2.27633e-07
30.98,-1.39343e-07
30.99,-2.9573e-08
31,7.353e-08
31.01,1.5403e-07
31.02,2.56396e-07
31.03,3.72027e-07
31.04,5.13537e-07
31.05,6.55054e-07
31.06,7.92081e-07
31.07,8.53001e-07
31.08,9.52035e-07
31.09,1.09027e-06
31.1,1.2637e-06
31.11,1.35445e-06
31.12,1.2992e-06
31.13,1.31867e-06
31.14,1.37358e-06
31.15,1.48272e-06
31.16,1.51892e-06
31.17,1.51701e-06
31.18,1.48656e-06
31.19,1.45611e-06
31.2,1.42566e-06
31.21,1.46858e-06
31.22,1.47681e-06
31.23,1.43866e-06
31.24,1.43048e-06
31.25,1.37554e-06
31.26,1.20328e-06
31.27,1.09174e-06
31.28,9.94488e-07
31.29,8.67418e-07
31.3,8.20917e-07
31.31,8.25445e-07
31.32,8.53865e-07
31.33,8.82286e-07
31.34,9.10706e-07
31.35,8.74326e-07
31.36,8.1129e-07
31.37,7.1082e-07
31.38,5.31909e-07
31.39,3.34026e-07
31.4,1.36136e-07
31.41,1.2113e-08
31.42,-7.0757e-08
31.43,-1.05757e-07
31.44,-8.0355e-08
31.45,-6.365e-09
31.46,6.7636e-08
31.47,1.15405e-07
31.48,1.28505e-07
31.49,1.63129e-07
31.5,1.923e-07
31.51,2.017e-07
31.52,1.99407e-07
31.53,2.09932e-07
31.54,2.95632e-07
31.55,3.81339e-07
31.56,4.63334e-07
31.57,4.81644e-07
31.58,5.00743e-07
31.59,5.20653e-07
31.6,5.10569e-07
31.61,4.9829e-07
31.62,4.8601e-07
31.63,4.69862e-07
31.64,4.4393e-07
31.65,3.9045e-07
31.66,3.30497e-07
31.67,2.71344e-07
31.68,2.40654e-07
31.69,2.45581e-07
31.7,2.78981e-07
31.71,3.12381e-07
31.72,3.61921e-07
31.73,4.32831e-07
31.74,5.0322e-07
31.75,5.43313e-07
31.76,5.14533e-07
31.77,4.85457e-07
31.78,4.57132e-07
31.79,4.32652e-07
31.8,4.08978e-07
31.81,3.85503e-07
31.82,3.57013e-07
31.83,3.33609e-07
31.84,3.15419e-07
31.85,2.80755e-07
31.86,2.47991e-07
31.87,2.20601e-07
31.88,1.93212e-07
31.89,1.72376e-07
31.9,1.72086e-07
31.91,1.20197e-07
31.92,5.4137e-08
31.93,6.1737e-08
31.94,5.0785e-08
31.95,2.4985e-08
31.96,-1.51e-09
31.97,-3.5371e-08
31.98,-7.8971e-08
31.99,-8.8871e-08
32,-9.2239e-08
32.01,-9.2339e-08
32.02,-8.442e-08
32.03,-7.5257e-08
32.04,-7.2967e-08
32.05,-2.1574e-08
32.06,5.6167e-08
32.07,6.7167e-08
32.08,1.04383e-07
32.09,1.68483e-07
32.1,2.3603e-07
32.11,3.03834e-07
32.12,3.71644e-07
32.13,3.85389e-07
32.14,4.00558e-07
32.15,4.60668e-07
32.16,4.70773e-07
32.17,4.54297e-07
32.18,4.14117e-07
32.19,3.83812e-07
32.2,3.61432e-07
32.21,4.1926e-07
32.22,4.00775e-07
32.23,2.80985e-07
32.24,2.37007e-07
32.25,2.35851e-07
32.26,3.06251e-07
32.27,3.79707e-07
32.28,4.38981e-07
32.29,4.29301e-07
32.3,4.20982e-07
32.31,4.12996e-07
32.32,3.96316e-07
32.33,3.79637e-07
32.34,3.62957e-07
32.35,3.46733e-07
32.36,3.36693e-07
32.37,3.37193e-07
32.38,2.98528e-07
32.39,2.62828e-07
32.4,2.65428e-07
32.41,2.59454e-07
32.42,2.51138e-07
32.43,2.55138e-07
32.44,2.92035e-07
32.45,3.55345e-07
32.46,4.91917e-07
32.47,6.28889e-07
32.48,7.65809e-07
32.49,8.95359e-07
32.5,9.94591e-07
32.51,1.02702e-06
32.52,1.00799e-06
32.53,9.57381e-07
32.54,8.44011e-07
32.55,7.25873e-07
32.56,6.06399e-07
32.57,5.14419e-07
32.58,4.30086e-07
32.59,3.53596e-07
32.6,2.77107e-07
32.61,2.16763e-07
32.62,1.84073e-07
32.63,1.68062e-07
32.64,1.56073e-07
32.65,1.44083e-07
32.66,8.7981e-08
32.67,5.838e-09
32.68,-1.16562e-07
32.69,-2.38967e-07
32.7,-3.61377e-07
32.71,-4.67492e-07
32.72,-5.42795e-07
32.73,-5.77605e-07
32.74,-6.12423e-07
32.75,-6.22699e-07
32.76,-5.77419e-07
32.77,-5.35113e-07
32.78,-4.91572e-07
32.79,-4.37792e-07
32.8,-3.63627e-07
32.81,-2.76946e-07
32.82,-1.90256e-07
32.83,-1.56772e-07
32.84,-1.77872e-07
32.85,-3.28868e-07
32.86,-5.14448e-07
32.87,-7.42868e-07
32.88,-9.71296e-07
32.89,-1.14938e-06
32.9,-1.17101e-06
32.91,-1.17268e-06
32.92,-1.15375e-06
32.93,-1.05159e-06
32.94,-9.4981e-07
32.95,-8.4834e-07
32.96,-7.39913e-07
32.97,-6.31438e-07
32.98,-5.22958e-07
32.99,-3.34645e-07
33,-1.45259e-07
33.01,1.9341e-08
33.02,1.83942e-07
33.03,3.31329e-07
33.04,4.00639e-07
33.05,4.33247e-07
33.06,4.42301e-07
33.07,4.35021e-07
33.08,4.27741e-07
33.09,4.20461e-07
33.1,3.88903e-07
33.11,3.56074e-07
33.12,3.24184e-07
33.13,2.93743e-07
33.14,2.7635e-07
33.15,2.9835e-07
33.16,2.75101e-07
33.17,2.28148e-07
33.18,1.63058e-07
33.19,1.0229e-07
33.2,4.5e-08
33.21,2.3988e-08
33.22,-2.0394e-08
33.23,-9.5894e-08
33.24,-1.71394e-07
33.25,-2.2584e-07
33.26,-2.3274e-07
33.27,-3.02268e-07
33.28,-4.0048e-07
33.29,-5.2989e-07
33.3,-6.36908e-07
33.31,-7.24386e-07
33.32,-7.11216e-07
33.33,-7.44756e-07
33.34,-8.26076e-07
33.35,-8.02266e-07
33.36,-8.03176e-07
33.37,-8.59696e-07
33.38,-9.08418e-07
33.39,-9.21008e-07
33.4,-8.27738e-07
33.41,-6.2285e-07
33.42,-3.99589e-07
33.43,-4.27299e-07
33.44,-4.1431e-07
33.45,-3.6863e-07
33.46,-1.53163e-07
33.47,-2.2963e-08
33.48,-6.873e-09
33.49,-6.0045e-08
33.5,-4.743e-08
33.51,1.3937e-07
33.52,3.26178e-07
33.53,4.72566e-07
33.54,4.36686e-07
33.55,3.94485e-07
33.56,3.60137e-07
33.57,5.23747e-07
33.58,5.91001e-07
33.59,5.59621e-07
33.6,5.28241e-07
33.61,4.97119e-07
33.62,4.66439e-07
33.63,4.32137e-07
33.64,3.92508e-07
33.65,3.39118e-07
33.66,2.89068e-07
33.67,2.40579e-07
33.68,1.92089e-07
33.69,1.28084e-07
33.7,5.1594e-08
33.71,-8.795e-09
33.72,-8.029e-09
33.73,7.3471e-08
33.74,9.6751e-08
33.75,1.24396e-07
33.76,1.81896e-07
33.77,3.33237e-07
33.78,4.85431e-07
33.79,4.94741e-07
33.8,4.38027e-07
33.81,3.46441e-07
33.82,3.53551e-07
33.83,3.91334e-07
33.84,4.60444e-07
33.85,4.10696e-07
33.86,3.72416e-07
33.87,3.69036e-07
33.88,3.93184e-07
33.89,4.11191e-07
33.9,3.89711e-07
33.91,3.66794e-07
33.92,3.43455e-07
33.93,3.21965e-07
33.94,3.02584e-07
33.95,2.84894e-07
33.96,2.69986e-07
33.97,2.57552e-07
33.98,2.48362e-07
33.99,3.13623e-07
34,3.89766e-07
34.01,4.65076e-07
34.02,5.34813e-07
34.03,6.00771e-07
34.04,6.58391e-07
34.05,6.54941e-07
34.06,6.13511e-07
34.07,5.67831e-07
34.08,5.22151e-07
34.09,4.76471e-07
34.1,4.30791e-07
34.11,3.74432e-07
34.12,2.99742e-07
34.13,1.77379e-07
34.14,4.5382e-08
34.15,-8.0718e-08
34.16,-1.48449e-07
34.17,-1.86581e-07
34.18,-2.06881e-07
34.19,-1.96451e-07
34.2,-1.61261e-07
34.21,-1.2607e-07
34.22,-9.2648e-08
34.23,-6.1558e-08
34.24,-2.7252e-08
34.25,6.229e-09
34.26,3.6729e-08
34.27,-2.0999e-08
34.28,-8.9689e-08
34.29,-7.0199e-08
34.3,-5.0585e-08
34.31,-3.7121e-08
34.32,-1.29321e-07
34.33,-1.55354e-07
34.34,-1.13564e-07
34.35,-6.312e-08
34.36,-2.0525e-08
34.37,7.465e-09
34.38,3.482e-08
34.39,6.7654e-08
34.4,1.17954e-07
34.41,2.12306e-07
34.42,3.40525e-07
34.43,5.66345e-07
34.44,7.92171e-07
34.45,1.018e-06
34.46,1.189e-06
34.47,1.27696e-06
34.48,1.2558e-06
34.49,1.11984e-06
34.5,9.54963e-07
34.51,7.63793e-07
34.52,5.68976e-07
34.53,3.53916e-07
34.54,5.3016e-08
34.55,-2.57242e-07
34.56,-5.73252e-07
34.57,-8.89282e-07
34.58,-1.16397e-06
34.59,-1.39631e-06
34.6,-1.54549e-06
34.61,-1.68854e-06
34.62,-1.8316e-06
34.63,-1.95324e-06
34.64,-2.0697e-06
34.65,-2.18617e-06
34.66,-2.22157e-06
34.67,-2.21449e-06
34.68,-2.17427e-06
34.69,-2.06667e-06
34.7,-1.90494e-06
34.71,-1.69357e-06
34.72,-1.48937e-06
34.73,-1.29502e-06
34.74,-1.06458e-06
34.75,-8.3645e-07
34.76,-6.2597e-07
34.77,-4.0015e-07
34.78,-1.55969e-07
34.79,1.47231e-07
34.8,4.19773e-07
34.81,6.58902e-07
34.82,6.50222e-07
34.83,6.41543e-07
34.84,6.32863e-07
34.85,5.38634e-07
34.86,4.32468e-07
34.87,3.16578e-07
34.88,2.00689e-07
34.89,1.02632e-07
34.9,5.9942e-08
34.91,3.3495e-08
34.92,1.4191e-08
34.93,-8.909e-09
34.94,-4.76e-08
34.95,-9.88e-08
34.96,-2.04835e-07
34.97,-3.47316e-07
34.98,-5.37726e-07
34.99,-7.28144e-07
35,-9.00507e-07
35.01,-1.03164e-06
35.02,-1.11575e-06
35.03,-1.16823e-06
35.04,-1.15097e-06
35.05,-9.92401e-07
35.06,-7.50147e-07
35.07,-5.67667e-07
35.08,-3.75715e-07
35.09,-1.74025e-07
35.1,2.26605e-07
35.11,5.58297e-07
35.12,7.46617e-07
35.13,8.41217e-07
35.14,9.19577e-07
35.15,1.01821e-06
35.16,1.06185e-06
35.17,1.06936e-06
35.18,1.00089e-06
35.19,9.71367e-07
35.2,9.72997e-07
35.21,9.74627e-07
35.22,9.69446e-07
35.23,9.55276e-07
35.24,9.62637e-07
35.25,9.73261e-07
35.26,9.83891e-07
35.27,8.75512e-07
35.28,6.88856e-07
35.29,3.31766e-07
35.3,-1.15422e-07
35.31,-6.18243e-07
35.32,-1.12108e-06
35.33,-1.6158e-06
35.34,-2.10216e-06
35.35,-2.53676e-06
35.36,-2.89345e-06
35.37,-3.12295e-06
35.38,-3.19055e-06
35.39,-3.19842e-06
35.4,-3.14153e-06
35.41,-2.81586e-06
35.42,-2.33321e-06
35.43,-1.62106e-06
35.44,-8.81202e-07
35.45,-1.19212e-07
35.46,4.50375e-07
35.47,9.98176e-07
35.48,1.51852e-06
35.49,1.76966e-06
35.5,1.91256e-06
35.51,1.90082e-06
35.52,1.77599e-06
35.53,1.60048e-06
35.54,1.37253e-06
35.55,1.14457e-06
35.56,9.1925e-07
35.57,7.3997e-07
35.58,5.78577e-07
35.59,4.35497e-07
35.6,3.57455e-07
35.61,2.99646e-07
35.62,2.68356e-07
35.63,2.54945e-07
35.64,2.45856e-07
35.65,2.36766e-07
35.66,2.34755e-07
35.67,2.3671e-07
35.68,2.4351e-07
35.69,2.45152e-07
35.7,2.42662e-07
35.71,2.60839e-07
35.72,2.7914e-07
35.73,2.9744e-07
35.74,1.729e-07
35.75,2.1858e-08
35.76,-1.40442e-07
35.77,-2.30208e-07
35.78,-3.0917e-07
35.79,-4.5218e-07
35.8,-4.33149e-07
35.81,-3.05957e-07
35.82,-3.1457e-08
35.83,2.43049e-07
35.84,5.17559e-07
35.85,6.34257e-07
35.86,7.32022e-07
35.87,8.17542e-07
35.88,7.55832e-07
35.89,6.54916e-07
35.9,5.43036e-07
35.91,4.80102e-07
35.92,4.42064e-07
35.93,4.18384e-07
35.94,4.13939e-07
35.95,4.24849e-07
35.96,4.3576e-07
35.97,4.37272e-07
35.98,4.26392e-07
35.99,3.81708e-07
36,3.3396e-07
36.01,2.9087e-07
36.02,2.02236e-07
36.03,1.08999e-07
36.04,6.5909e-08
36.05,4.0147e-08
36.06,2.1863e-08
36.07,-5.0137e-08
36.08,-1.21641e-07
36.09,-1.92641e-07
36.1,-1.94684e-07
36.11,-1.87185e-07
36.12,-1.72095e-07
36.13,-1.52498e-07
36.14,-1.31808e-07
36.15,-1.11118e-07
36.16,-9.0428e-08
36.17,-7.0223e-08
36.18,-5.3633e-08
36.19,-3.2382e-08
36.2,-7.392e-09
36.21,5.68e-09
36.22,1.8671e-08
36.23,3.1661e-08
36.24,3.6589e-08
36.25,1.373e-08
36.26,-6.957e-08
36.27,-1.53539e-07
36.28,-2.32871e-07
36.29,-2.90081e-07
36.3,-3.1528e-07
36.31,-3.2391e-07
36.32,-3.8602e-07
36.33,-4.09409e-07
36.34,-3.93229e-07
36.35,-3.67641e-07
36.36,-3.17066e-07
36.37,-2.24876e-07
36.38,5.2555e-08
36.39,3.74661e-07
36.4,6.96781e-07
36.41,9.26629e-07
36.42,1.11064e-06
36.43,1.27298e-06
36.44,1.36424e-06
36.45,1.39858e-06
36.46,1.23466e-06
36.47,1.05861e-06
36.48,8.6844e-07
36.49,6.69492e-07
36.5,4.6921e-07
36.51,2.6892e-07
36.52,1.18872e-07
36.53,-4.22e-09
36.54,-8.402e-08
36.55,-1.42625e-07
36.56,-1.81576e-07
36.57,-1.08586e-07
36.58,-6.1709e-08
36.59,-4.1619e-08
36.6,1.60056e-07
36.61,3.6804e-07
36.62,5.6365e-07
36.63,8.10941e-07
36.64,1.0324e-06
36.65,1.13573e-06
36.66,1.23907e-06
36.67,1.32215e-06
36.68,1.25339e-06
36.69,1.2045e-06
36.7,1.17154e-06
36.71,1.09555e-06
36.72,1.01933e-06
36.73,9.43162e-07
36.74,8.66992e-07
36.75,8.06163e-07
36.76,7.80193e-07
36.77,6.68576e-07
36.78,5.36997e-07
36.79,4.48217e-07
36.8,4.44677e-07
36.81,4.98406e-07
36.82,6.31826e-07
36.83,7.02128e-07
36.84,7.07848e-07
36.85,7.13568e-07
36.86,7.02089e-07
36.87,6.61109e-07
36.88,6.15859e-07
36.89,5.64176e-07
36.9,4.95696e-07
36.91,4.28304e-07
36.92,3.61943e-07
36.93,2.99453e-07
36.94,2.60008e-07
36.95,2.39018e-07
36.96,1.36046e-07
36.97,5.5506e-08
36.98,5.306e-09
36.99,-1.58562e-07
37,-3.39672e-07
37.01,-5.20782e-07
37.02,-6.93054e-07
37.03,-8.32008e-07
37.04,-8.34028e-07
37.05,-7.86301e-07
37.06,-7.07442e-07
37.07,-6.18262e-07
37.08,-5.29081e-07
37.09,-4.39901e-07
37.1,-3.64769e-07
37.11,-2.90685e-07
37.12,-2.16595e-07
37.13,-2.09908e-07
37.14,-2.28798e-07
37.15,-2.76708e-07
37.16,-2.23929e-07
37.17,-1.25517e-07
37.18,-4.0327e-08
37.19,-4.601e-08
37.2,-1.2461e-07
37.21,-2.0321e-07
37.22,-2.4971e-07
37.23,-2.5381e-07
37.24,-2.99844e-07
37.25,-3.14007e-07
37.26,-2.41017e-07
37.27,-2.30592e-07
37.28,-2.25e-07
37.29,-1.4401e-07
37.3,-7.5071e-08
37.31,-9.765e-09
37.32,1.21235e-07
37.33,2.10652e-07
37.34,2.57552e-07
37.35,3.04453e-07
37.36,3.50106e-07
37.37,3.93616e-07
37.38,4.77571e-07
37.39,5.64649e-07
37.4,6.31159e-07
37.41,6.59103e-07
37.42,6.84984e-07
37.43,8.29704e-07
37.44,9.65772e-07
37.45,1.0949e-06
37.46,9.94806e-07
37.47,8.28568e-07
37.48,5.77188e-07
37.49,5.03337e-07
37.5,3.90645e-07
37.51,1.28555e-07
37.52,4.9937e-08
37.53,3.4445e-08
37.54,1.8945e-08
37.55,3.6824e-08
37.56,6.4752e-08
37.57,-8.7548e-08
37.58,-2.11283e-07
37.59,-3.05793e-07
37.6,-4.00303e-07
37.61,-4.61266e-07
37.62,-4.64576e-07
37.63,-4.25526e-07
37.64,-3.76245e-07
37.65,-3.26965e-07
37.66,-1.8015e-07
37.67,-4.539e-09
37.68,4.5561e-08
37.69,1.06211e-07
37.7,1.75311e-07
37.71,2.21487e-07
37.72,2.90632e-07
37.73,3.90442e-07
37.74,3.63298e-07
37.75,3.32942e-07
37.76,3.38742e-07
37.77,3.4455e-07
37.78,3.60801e-07
37.79,4.24211e-07
37.8,5.25951e-07
37.81,6.51262e-07
37.82,7.76582e-07
37.83,8.87716e-07
37.84,9.84246e-07
37.85,9.98775e-07
37.86,9.53743e-07
37.87,8.17073e-07
37.88,6.77818e-07
37.89,5.17704e-07
37.9,2.94514e-07
37.91,1.27962e-07
37.92,-1.048e-08
37.93,-1.3818e-07
37.94,-2.11387e-07
37.95,-2.40787e-07
37.96,-2.36152e-07
37.97,-2.31261e-07
37.98,-2.26371e-07
37.99,-1.99779e-07
38,-1.34333e-07
38.01,1.2267e-08
38.02,7.9688e-08
38.03,1.2039e-07
38.04,1.6379e-07
38.05,2.49416e-07
38.06,3.61027e-07
38.07,4.72637e-07
38.08,5.43565e-07
38.09,5.72675e-07
38.1,5.75173e-07
38.11,5.65411e-07
38.12,5.38031e-07
38.13,5.06546e-07
38.14,4.74066e-07
38.15,4.41586e-07
38.16,4.06926e-07
38.17,3.7262e-07
38.18,3.4863e-07
38.19,2.93962e-07
38.2,2.14672e-07
38.21,1.4869e-07
38.22,9.0256e-08
38.23,4.1656e-08
38.24,3.6466e-08
38.25,3.9698e-08
38.26,4.7298e-08
38.27,7.0587e-08
38.28,1.06006e-07
38.29,1.71506e-07
38.3,2.42448e-07
38.31,3.16749e-07
38.32,3.91059e-07
38.33,4.61664e-07
38.34,5.28474e-07
38.35,5.85039e-07
38.36,6.71884e-07
38.37,8.11804e-07
38.38,8.13058e-07
38.39,8.00554e-07
38.4,8.48974e-07
38.41,8.84128e-07
38.42,9.13048e-07
38.43,9.41968e-07
38.44,9.10474e-07
38.45,8.30504e-07
38.46,6.93736e-07
38.47,5.56556e-07
38.48,4.19376e-07
38.49,2.39093e-07
38.5,6.3526e-08
38.51,-8.6574e-08
38.52,-1.62881e-07
38.53,-1.94306e-07
38.54,-1.38316e-07
38.55,-9.5436e-08
38.56,-5.905e-08
38.57,4.55e-09
38.58,6.8151e-08
38.59,1.31751e-07
38.6,6.1839e-08
38.61,-8.503e-08
38.62,-3.4624e-07
38.63,-5.99973e-07
38.64,-8.58857e-07
38.65,-1.1394e-06
38.66,-1.30456e-06
38.67,-1.40838e-06
38.68,-1.45812e-06
38.69,-1.45757e-06
38.7,-1.41662e-06
38.71,-1.37338e-06
38.72,-1.30349e-06
38.73,-1.19833e-06
38.74,-1.14672e-06
38.75,-1.07894e-06
38.76,-9.55977e-07
38.77,-8.98994e-07
38.78,-8.59186e-07
38.79,-7.93916e-07
38.8,-7.40584e-07
38.81,-6.8877e-07
38.82,-5.3659e-07
38.83,-4.46161e-07
38.84,-4.19181e-07
38.85,-3.12846e-07
38.86,-2.45272e-07
38.87,-2.53872e-07
38.88,-2.10668e-07
38.89,-1.93682e-07
38.9,-2.97292e-07
38.91,-3.49657e-07
38.92,-3.69288e-07
38.93,-3.24108e-07
38.94,-2.56492e-07
38.95,-1.70902e-07
38.96,-2.22849e-07
38.97,-2.43604e-07
38.98,-2.22014e-07
38.99,-1.6891e-07
39,-1.23143e-07
39.01,-1.04953e-07
39.02,-7.4424e-08
39.03,-3.1674e-08
39.04,4.7126e-08
39.05,1.37692e-07
39.06,2.33086e-07
39.07,2.86986e-07
39.08,3.42669e-07
39.09,4.00179e-07
39.1,4.47366e-07
39.11,4.80257e-07
39.12,4.90067e-07
39.13,4.82717e-07
39.14,4.75809e-07
39.15,4.83119e-07
39.16,4.72937e-07
39.17,4.54356e-07
39.18,4.34276e-07
39.19,4.16088e-07
39.2,3.99408e-07
39.21,3.872e-07
39.22,3.71407e-07
