time,Master4Paths4.timeDiff_Std.ScaledTimeDiff:vector
35.48,5.57253e-07
35.49,5.20649e-07
35.5,4.90005e-07
35.51,4.67345e-07
35.52,4.61664e-07
35.53,4.67298e-07
35.54,4.97528e-07
35.55,5.59216e-07
35.56,6.40147e-07
35.57,7.21087e-07
35.58,8.04254e-07
35.59,8.89694e-07
35.6,9.07532e-07
35.61,8.96436e-07
35.62,8.44386e-07
35.63,7.92336e-07
35.64,7.28769e-07
35.65,6.29709e-07
35.66,4.78667e-07
35.67,3.10067e-07
35.68,1.90397e-07
35.69,8.425e-08
35.7,-1.113e-08
35.71,-1.06509e-07
35.72,-2.01893e-07
35.73,-2.97283e-07
35.74,-3.05564e-07
35.75,-2.93402e-07
35.76,-2.64392e-07
35.77,-1.98254e-07
35.78,-1.45198e-07
35.79,-2.07878e-07
35.8,-2.0511e-07
35.81,-1.62369e-07
35.82,-1.24159e-07
35.83,-9.0014e-08
35.84,-6.0004e-08
35.85,-3.54e-08
35.86,-1.119e-08
35.87,1.302e-08
35.88,3.3684e-08
35.89,5.3504e-08
35.9,7.3324e-08
35.91,8.7754e-08
35.92,9.8919e-08
35.93,1.04539e-07
35.94,8.7518e-08
35.95,5.2448e-08
35.96,1.4484e-08
35.97,-2.3495e-08
35.98,-6.1475e-08
35.99,-9.5191e-08
36,-1.28271e-07
36.01,-1.61351e-07
36.02,-1.56612e-07
36.03,-1.63454e-07
36.04,-2.80044e-07
36.05,-4.96683e-07
36.06,-7.74492e-07
36.07,-1.0475e-06
36.08,-1.24151e-06
36.09,-1.35483e-06
36.1,-1.44324e-06
36.11,-1.51099e-06
36.12,-1.54652e-06
36.13,-1.46542e-06
36.14,-1.3725e-06
36.15,-1.32914e-06
36.16,-1.28392e-06
36.17,-1.23674e-06
36.18,-1.18136e-06
36.19,-1.09493e-06
36.2,-9.83752e-07
36.21,-8.72561e-07
36.22,-7.36083e-07
36.23,-5.66483e-07
36.24,-4.21826e-07
36.25,-2.82642e-07
36.26,-1.47332e-07
36.27,-4.4031e-08
36.28,4.8289e-08
36.29,1.40609e-07
36.3,2.61999e-07
36.31,4.02073e-07
36.32,5.56103e-07
36.33,6.77777e-07
36.34,7.66417e-07
36.35,8.58694e-07
36.36,8.9536e-07
36.37,8.3681e-07
36.38,7.67938e-07
36.39,6.96586e-07
36.4,6.25226e-07
36.41,5.60757e-07
36.42,5.00761e-07
36.43,4.50001e-07
36.44,4.05698e-07
36.45,3.66538e-07
36.46,3.37309e-07
36.47,3.0814e-07
36.48,2.7897e-07
36.49,2.49801e-07
36.5,2.23455e-07
36.51,2.03485e-07
36.52,1.9044e-07
36.53,1.7999e-07
36.54,1.7052e-07
36.55,1.61051e-07
36.56,1.51581e-07
36.57,1.42111e-07
36.58,1.33088e-07
36.59,1.24518e-07
36.6,1.16694e-07
36.61,1.19585e-07
36.62,1.40605e-07
36.63,1.61625e-07
36.64,1.82303e-07
36.65,2.01923e-07
36.66,2.04638e-07
36.67,1.94625e-07
36.68,1.49355e-07
36.69,1.04085e-07
36.7,5.8815e-08
36.71,1.4033e-08
36.72,-4.8351e-08
36.73,-1.33831e-07
36.74,-2.15048e-07
36.75,-2.67079e-07
36.76,-2.54569e-07
36.77,-2.30798e-07
36.78,-2.01252e-07
36.79,-1.63042e-07
36.8,-1.2266e-07
36.81,-8.095e-08
36.82,-3.924e-08
36.83,-5.91e-10
36.84,3.4929e-08
36.85,5.8339e-08
36.86,7.6166e-08
36.87,8.5986e-08
36.88,9.5807e-08
36.89,5.4786e-08
36.9,-1.43194e-07
36.91,-1.62487e-07
36.92,-9.7207e-08
36.93,-2.1897e-08
36.94,5.5477e-08
36.95,1.34497e-07
36.96,1.52477e-07
36.97,1.70098e-07
36.98,1.87718e-07
36.99,1.91779e-07
37,1.938e-07
37.01,1.9582e-07
37.02,1.94572e-07
37.03,1.99152e-07
37.04,2.34772e-07
37.05,2.6965e-07
37.06,3.0407e-07
37.07,3.385e-07
37.08,3.5139e-07
37.09,3.4233e-07
37.1,3.28324e-07
37.11,3.13955e-07
37.12,2.99585e-07
37.13,2.82714e-07
37.14,2.65515e-07
37.15,2.49145e-07
37.16,2.34141e-07
37.17,2.39302e-07
37.18,3.87332e-07
37.19,4.19928e-07
37.2,3.60468e-07
37.21,3.45333e-07
37.22,4.01011e-07
37.23,5.49241e-07
37.24,6.45066e-07
37.25,6.61488e-07
37.26,5.16228e-07
37.27,4.18733e-07
37.28,3.68298e-07
37.29,4.56128e-07
37.3,4.25303e-07
37.31,3.18544e-07
37.32,1.61774e-07
37.33,3.587e-08
37.34,-5.841e-08
37.35,-3.14369e-07
37.36,-5.82162e-07
37.37,-8.49962e-07
37.38,-1.07553e-06
37.39,-1.2401e-06
37.4,-1.24762e-06
37.41,-1.18076e-06
37.42,-1.07706e-06
37.43,-9.5697e-07
37.44,-8.3688e-07
37.45,-7.1679e-07
37.46,-6.02854e-07
37.47,-4.9762e-07
37.48,-4.0372e-07
37.49,-3.28682e-07
37.5,-2.60966e-07
37.51,-2.03356e-07
37.52,-1.45746e-07
37.53,-9.0561e-08
37.54,-4.6251e-08
37.55,-1.0055e-08
37.56,2.1166e-08
37.57,5.2386e-08
37.58,7.7872e-08
37.59,9.7492e-08
37.6,1.9052e-07
37.61,2.75865e-07
37.62,3.39195e-07
37.63,4.21379e-07
37.64,5.0811e-07
37.65,5.9484e-07
37.66,7.13277e-07
37.67,8.40364e-07
37.68,9.22614e-07
37.69,1.04087e-06
37.7,1.18792e-06
37.71,1.33498e-06
37.72,1.48205e-06
37.73,1.62912e-06
37.74,1.68987e-06
37.75,1.71023e-06
37.76,1.66841e-06
37.77,1.63128e-06
37.78,1.59576e-06
37.79,1.56023e-06
37.8,1.41557e-06
37.81,1.20251e-06
37.82,9.65355e-07
37.83,6.62688e-07
37.84,2.93018e-07
37.85,-7.667e-08
37.86,-4.07091e-07
37.87,-6.70691e-07
37.88,-7.6596e-07
37.89,-7.95508e-07
37.9,-7.46218e-07
37.91,-6.74167e-07
37.92,-5.91566e-07
37.93,-5.08966e-07
37.94,-4.26477e-07
37.95,-3.44077e-07
37.96,-2.69922e-07
37.97,-2.01384e-07
37.98,-1.40174e-07
37.99,-7.8963e-08
38,-2.3513e-08
38.01,1.8907e-08
38.02,2.3082e-08
38.03,1.1711e-08
38.04,-1.0869e-08
38.05,1.0724e-08
38.06,5.7393e-08
38.07,7.0213e-08
38.08,8.1003e-08
38.09,8.9723e-08
38.1,1.13831e-07
38.11,1.53089e-07
38.12,2.16209e-07
38.13,2.48224e-07
38.14,2.71025e-07
38.15,2.88245e-07
38.16,3.55287e-07
38.17,4.38956e-07
38.18,4.74386e-07
38.19,4.60711e-07
38.2,4.08051e-07
38.21,3.49414e-07
38.22,2.91005e-07
38.23,2.32935e-07
38.24,1.74866e-07
38.25,1.16796e-07
38.26,5.8726e-08
38.27,9.736e-09
38.28,-5.0856e-08
38.29,-1.77636e-07
38.3,-3.20046e-07
38.31,-4.68596e-07
38.32,-5.59286e-07
38.33,-6.18841e-07
38.34,-6.46541e-07
38.35,-7.69556e-07
38.36,-8.65145e-07
38.37,-9.02545e-07
38.38,-8.57535e-07
38.39,-7.96145e-07
38.4,-7.44955e-07
38.41,-6.64816e-07
38.42,-5.62624e-07
38.43,-3.97924e-07
38.44,-2.41993e-07
38.45,-9.3083e-08
38.46,-2.2633e-08
38.47,3.1854e-08
38.48,6.5974e-08
38.49,1.95938e-07
38.5,3.21969e-07
38.51,4.06899e-07
38.52,4.9183e-07
38.53,5.72798e-07
38.54,6.36038e-07
38.55,6.81877e-07
38.56,7.06772e-07
38.57,5.59712e-07
38.58,4.12647e-07
38.59,2.65577e-07
38.6,1.18507e-07
38.61,-6.9505e-08
38.62,-3.27095e-07
38.63,-5.78641e-07
38.64,-8.18683e-07
38.65,-1.02769e-06
38.66,-1.21831e-06
38.67,-1.38538e-06
38.68,-1.4423e-06
38.69,-1.43383e-06
38.7,-1.37326e-06
38.71,-1.28631e-06
38.72,-1.17966e-06
38.73,-1.04728e-06
38.74,-9.51523e-07
38.75,-8.44993e-07
38.76,-7.01803e-07
38.77,-5.77229e-07
38.78,-4.56493e-07
38.79,-3.24383e-07
38.8,-2.3794e-07
38.81,-1.77377e-07
38.82,-8.2067e-08
38.83,-1.1608e-08
38.84,3.3512e-08
38.85,1.8374e-08
38.86,-2.211e-09
38.87,-2.4691e-08
38.88,-7.935e-08
38.89,-1.74074e-07
38.9,-3.68764e-07
38.91,-5.86566e-07
38.92,-7.99365e-07
38.93,-8.96875e-07
38.94,-9.77727e-07
38.95,-1.04534e-06
38.96,-9.50155e-07
38.97,-8.54265e-07
38.98,-7.58375e-07
38.99,-6.12699e-07
39,-4.79789e-07
39.01,-3.92689e-07
39.02,-2.29101e-07
39.03,-6.3417e-08
39.04,-5.197e-09
39.05,6.6689e-08
39.06,1.45665e-07
39.07,2.03485e-07
39.08,2.51449e-07
39.09,2.89369e-07
39.1,3.00438e-07
39.11,3.05615e-07
39.12,3.04045e-07
39.13,2.96516e-07
39.14,2.84549e-07
39.15,2.63379e-07
39.16,2.41869e-07
39.17,2.14398e-07
39.18,1.44428e-07
39.19,1.01356e-07
39.2,7.9686e-08
39.21,6.2092e-08
39.22,4.924e-08
39.23,4.257e-08
39.24,4.0686e-08
39.25,3.9517e-08
39.26,3.8347e-08
39.27,4.0145e-08
39.28,1.4403e-08
39.29,-1.39677e-07
39.3,-2.93763e-07
39.31,-4.4997e-07
39.32,-6.4137e-07
39.33,-7.48822e-07
39.34,-7.70622e-07
39.35,-7.69952e-07
39.36,-7.4321e-07
39.37,-6.7482e-07
39.38,-5.93913e-07
39.39,-5.10013e-07
39.4,-4.26113e-07
39.41,-2.81338e-07
39.42,-1.10663e-07
39.43,4.1157e-08
39.44,6.0018e-08
39.45,-2.7262e-08
39.46,-1.10757e-07
39.47,-1.36348e-07
39.48,-8.6038e-08
39.49,-5.5997e-08
39.5,-2.2351e-08
39.51,2.6369e-08
39.52,7.5089e-08
39.53,1.28427e-07
39.54,2.02447e-07
39.55,2.71396e-07
39.56,3.3655e-07
39.57,3.9048e-07
39.58,4.13552e-07
39.59,4.05192e-07
39.6,3.85092e-07
39.61,3.62359e-07
39.62,3.36599e-07
39.63,3.10831e-07
39.64,2.44316e-07
39.65,5.1636e-08
39.66,-1.39132e-07
39.67,-3.14485e-07
39.68,-3.82775e-07
39.69,-4.34661e-07
39.7,-4.73451e-07
39.71,-4.87141e-07
39.72,-4.69914e-07
39.73,-4.12314e-07
39.74,-4.14316e-07
39.75,-4.04224e-07
39.76,-3.46624e-07
39.77,-2.89761e-07
39.78,-2.22997e-07
39.79,-1.10687e-07
39.8,-4.0584e-08
39.81,7.783e-09
39.82,1.25203e-07
39.83,2.05027e-07
39.84,2.46447e-07
39.85,3.39521e-07
39.86,4.05052e-07
39.87,4.17082e-07
39.88,4.29919e-07
39.89,4.34378e-07
39.9,4.12518e-07
39.91,3.20089e-07
39.92,1.9472e-07
39.93,6.935e-08
39.94,-5.0625e-08
39.95,-1.66305e-07
39.96,-4.05199e-07
39.97,-5.98236e-07
39.98,-7.30236e-07
39.99,-8.62243e-07
40,-9.82338e-07
40.01,-1.07555e-06
40.02,-1.14105e-06
40.03,-1.16481e-06
40.04,-1.04363e-06
40.05,-9.26351e-07
40.06,-8.11461e-07
40.07,-6.96571e-07
40.08,-5.85583e-07
40.09,-4.78583e-07
40.1,-3.67287e-07
40.11,-2.62325e-07
40.12,-1.68715e-07
40.13,-9.5084e-08
40.14,-3.0828e-08
40.15,1.9392e-08
40.16,9.4236e-08
40.17,1.74053e-07
40.18,2.06073e-07
40.19,2.62873e-07
40.2,3.39403e-07
40.21,4.02011e-07
40.22,4.57572e-07
40.23,5.04002e-07
40.24,4.92029e-07
40.25,4.68817e-07
40.26,4.40057e-07
40.27,4.11297e-07
40.28,3.82574e-07
40.29,3.54014e-07
40.3,3.27377e-07
40.31,3.02219e-07
40.32,2.82049e-07
40.33,2.63715e-07
40.34,2.47245e-07
40.35,2.30776e-07
40.36,2.14306e-07
40.37,1.97836e-07
40.38,1.8669e-07
40.39,1.77849e-07
40.4,1.72179e-07
40.41,2.26781e-07
40.42,3.09412e-07
40.43,3.92042e-07
40.44,4.24103e-07
40.45,4.15843e-07
40.46,4.1017e-07
40.47,4.00491e-07
40.48,3.85531e-07
40.49,3.70572e-07
40.5,3.42255e-07
40.51,2.83585e-07
40.52,2.58171e-07
40.53,2.38234e-07
40.54,1.91564e-07
40.55,1.50785e-07
40.56,1.13615e-07
40.57,7.6445e-08
40.58,5.463e-08
40.59,4.846e-08
40.6,5.0304e-08
40.61,5.4238e-08
40.62,6.0758e-08
40.63,6.8649e-08
40.64,7.687e-08
40.65,8.509e-08
40.66,9.3583e-08
40.67,1.02095e-07
40.68,1.09815e-07
40.69,1.1659e-07
40.7,1.2261e-07
40.71,1.26939e-07
40.72,1.29746e-07
40.73,1.30566e-07
40.74,1.31386e-07
40.75,1.38537e-07
40.76,1.60057e-07
40.77,1.80311e-07
40.78,2.00331e-07
40.79,2.21251e-07
40.8,2.42171e-07
40.81,2.61636e-07
40.82,2.56666e-07
40.83,2.49915e-07
40.84,2.41345e-07
40.85,2.29235e-07
40.86,2.16866e-07
40.87,2.04496e-07
40.88,1.92852e-07
40.89,1.81701e-07
40.9,1.71531e-07
40.91,1.60542e-07
40.92,1.49595e-07
40.93,1.41725e-07
40.94,1.35193e-07
40.95,1.29723e-07
40.96,1.29624e-07
40.97,1.67126e-07
40.98,2.53846e-07
40.99,3.40576e-07
41,4.26172e-07
41.01,5.09202e-07
41.02,6.40756e-07
41.03,7.71945e-07
41.04,8.26185e-07
41.05,8.2713e-07
41.06,7.94269e-07
41.07,7.43119e-07
41.08,6.8746e-07
41.09,6.2721e-07
41.1,5.66952e-07
41.11,5.08729e-07
41.12,4.53969e-07
41.13,4.30271e-07
41.14,4.14012e-07
41.15,3.97752e-07
41.16,3.87573e-07
41.17,3.7023e-07
41.18,2.7976e-07
41.19,1.93686e-07
41.2,1.11116e-07
41.21,2.8546e-08
41.22,-2.4368e-08
41.23,-3.8348e-08
41.24,-4.1188e-08
41.25,-3.9527e-08
41.26,-3.1417e-08
41.27,-1.9871e-08
41.28,-7.022e-09
41.29,6.398e-09
41.3,1.9818e-08
41.31,3.3239e-08
41.32,4.6659e-08
41.33,6.0822e-08
41.34,7.5742e-08
41.35,8.8798e-08
41.36,1.00017e-07
41.37,1.08337e-07
41.38,1.30376e-07
41.39,1.54746e-07
41.4,1.76166e-07
41.41,1.69739e-07
41.42,1.59507e-07
41.43,2.15827e-07
41.44,3.16825e-07
41.45,4.53455e-07
41.46,4.81891e-07
41.47,5.56779e-07
41.48,6.93419e-07
41.49,8.20747e-07
41.5,9.15352e-07
41.51,9.39402e-07
41.52,8.64944e-07
41.53,7.5818e-07
41.54,6.5763e-07
41.55,5.57074e-07
41.56,4.5846e-07
41.57,3.925e-07
41.58,3.36424e-07
41.59,2.90454e-07
41.6,2.58103e-07
41.61,2.6523e-07
41.62,3.3806e-07
41.63,4.13228e-07
41.64,4.66138e-07
41.65,4.48678e-07
41.66,4.25964e-07
41.67,4.00732e-07
41.68,3.74972e-07
41.69,3.46257e-07
41.7,3.15197e-07
41.71,2.84128e-07
41.72,2.57035e-07
41.73,2.35165e-07
41.74,2.14165e-07
41.75,1.94862e-07
41.76,1.79092e-07
41.77,3.41268e-07
41.78,5.442e-07
41.79,6.5694e-07
41.8,8.21731e-07
41.81,1.01838e-06
41.82,1.21504e-06
41.83,1.39754e-06
41.84,1.56561e-06
41.85,1.54562e-06
41.86,1.46483e-06
41.87,1.3037e-06
41.88,1.14257e-06
41.89,9.9196e-07
41.9,8.7371e-07
41.91,7.95056e-07
41.92,7.38311e-07
41.93,7.07461e-07
41.94,6.79284e-07
41.95,6.53234e-07
41.96,5.98056e-07
41.97,5.40016e-07
41.98,4.78456e-07
41.99,4.22296e-07
42,3.69204e-07
42.01,3.21244e-07
42.02,2.90275e-07
42.03,2.7466e-07
42.04,3.0209e-07
42.05,3.44159e-07
42.06,3.9519e-07
42.07,4.4622e-07
42.08,4.9725e-07
42.09,5.4828e-07
42.1,5.8739e-07
42.11,6.0729e-07
42.12,5.9593e-07
42.13,5.60691e-07
42.14,5.15757e-07
42.15,4.58597e-07
42.16,4.01438e-07
42.17,3.41085e-07
42.18,2.57215e-07
42.19,1.75629e-07
42.2,9.5859e-08
42.21,5.8459e-08
42.22,3.4741e-08
42.23,2.8671e-08
42.24,3.451e-08
42.25,4.2957e-08
42.26,5.3277e-08
42.27,9.1758e-08
42.28,1.72565e-07
42.29,3.99295e-07
42.3,5.12201e-07
42.31,5.5467e-07
42.32,5.828e-07
42.33,6.03363e-07
42.34,6.16203e-07
42.35,5.50987e-07
42.36,4.79869e-07
42.37,4.08309e-07
42.38,3.36741e-07
42.39,2.65171e-07
42.4,1.93601e-07
42.41,1.66433e-07
42.42,1.64999e-07
42.43,2.00319e-07
42.44,1.95618e-07
42.45,1.59048e-07
42.46,-3.9744e-08
42.47,-2.0277e-07
42.48,-3.1775e-07
42.49,-4.32738e-07
42.5,-5.4902e-07
42.51,-6.6822e-07
42.52,-8.03215e-07
42.53,-9.43616e-07
42.54,-1.08403e-06
42.55,-1.19803e-06
42.56,-1.29433e-06
42.57,-1.36525e-06
42.58,-1.40187e-06
42.59,-1.40349e-06
42.6,-1.25757e-06
42.61,-1.10078e-06
42.62,-9.43991e-07
42.63,-7.0854e-07
42.64,-4.59386e-07
42.65,-2.26076e-07
42.66,7.242e-09
42.67,2.36801e-07
42.68,4.38831e-07
42.69,6.15417e-07
42.7,7.71757e-07
42.71,8.57278e-07
42.72,8.48499e-07
42.73,7.16349e-07
42.74,5.60278e-07
42.75,3.98164e-07
42.76,2.30494e-07
42.77,2.07309e-07
42.78,2.25361e-07
42.79,2.07291e-07
42.8,1.89222e-07
42.81,1.71153e-07
42.82,1.53083e-07
42.83,1.54379e-07
42.84,1.75499e-07
42.85,1.95406e-07
42.86,2.15523e-07
42.87,2.36143e-07
42.88,2.91291e-07
42.89,3.47353e-07
42.9,3.80683e-07
42.91,3.93547e-07
42.92,3.96625e-07
42.93,3.97855e-07
42.94,3.94692e-07
42.95,3.88032e-07
42.96,3.61573e-07
42.97,3.32679e-07
42.98,3.00719e-07
42.99,2.68751e-07
43,2.38315e-07
43.01,2.11345e-07
43.02,1.23501e-07
43.03,1.7093e-08
43.04,-7.9687e-08
43.05,-1.68972e-07
43.06,-2.53653e-07
43.07,-3.38343e-07
43.08,-4.50482e-07
43.09,-5.90672e-07
43.1,-6.64271e-07
43.11,-7.2897e-07
43.12,-7.8667e-07
43.13,-7.90153e-07
43.14,-7.7645e-07
43.15,-7.4976e-07
43.16,-6.96097e-07
43.17,-6.11411e-07
43.18,-3.92101e-07
43.19,-1.85906e-07
43.2,9.814e-09
43.21,2.45088e-07
43.22,4.39936e-07
43.23,5.81676e-07
43.24,5.7011e-07
43.25,5.16796e-07
43.26,4.20936e-07
43.27,3.32068e-07
43.28,2.45599e-07
43.29,1.59129e-07
43.3,1.02333e-07
43.31,6.2119e-08
43.32,-3.761e-09
43.33,-6.2709e-08
43.34,-1.14589e-07
43.35,-1.1733e-07
43.36,-1.11241e-07
43.37,-9.6131e-08
43.38,-1.15255e-07
43.39,-1.42634e-07
43.4,-1.70014e-07
43.41,-2.33541e-07
43.42,-3.18157e-07
43.43,-4.33947e-07
43.44,-5.49742e-07
43.45,-6.65542e-07
43.46,-7.16991e-07
43.47,-7.36172e-07
43.48,-7.13382e-07
43.49,-6.44052e-07
43.5,-5.51903e-07
43.51,-4.23803e-07
43.52,-2.95695e-07
43.53,-1.79146e-07
43.54,-1.14336e-07
43.55,-6.3115e-08
43.56,-2.1513e-08
43.57,-1.593e-09
43.58,1.5903e-08
43.59,3.0923e-08
43.6,4.5943e-08
43.61,5.8522e-08
43.62,6.6942e-08
43.63,7.5363e-08
43.64,8.3341e-08
43.65,8.9961e-08
43.66,9.4737e-08
43.67,9.8658e-08
43.68,1.02578e-07
43.69,1.06499e-07
43.7,1.10419e-07
43.71,1.1434e-07
43.72,1.40134e-07
43.73,1.94654e-07
43.74,2.27051e-07
43.75,2.62344e-07
43.76,3.11574e-07
43.77,4.14068e-07
43.78,5.55335e-07
43.79,7.88975e-07
43.8,1.06472e-06
43.81,1.3708e-06
43.82,1.75238e-06
43.83,2.13397e-06
43.84,2.51557e-06
43.85,2.61685e-06
43.86,2.63624e-06
43.87,2.55095e-06
43.88,2.33968e-06
43.89,2.09818e-06
43.9,1.85666e-06
43.91,1.64158e-06
43.92,1.44296e-06
43.93,1.27432e-06
43.94,1.12811e-06
43.95,9.99774e-07
43.96,9.22167e-07
43.97,8.36591e-07
43.98,7.40241e-07
43.99,6.43882e-07
44,5.83892e-07
44.01,6.06232e-07
44.02,5.63848e-07
44.03,4.87505e-07
44.04,3.58545e-07
44.05,2.82674e-07
44.06,2.4422e-07
44.07,2.8705e-07
44.08,2.96892e-07
44.09,2.73122e-07
44.1,3.19274e-07
44.11,3.70504e-07
44.12,4.21734e-07
44.13,4.26721e-07
44.14,4.40791e-07
44.15,5.16921e-07
44.16,5.75269e-07
44.17,6.20336e-07
44.18,6.28776e-07
44.19,6.37217e-07
44.2,6.45657e-07
44.21,7.16728e-07
44.22,7.5045e-07
44.23,7.348e-07
44.24,8.04454e-07
44.25,8.93133e-07
44.26,9.95883e-07
44.27,1.09863e-06
44.28,1.18294e-06
44.29,1.18439e-06
44.3,1.17612e-06
44.31,1.15345e-06
44.32,9.87111e-07
44.33,8.20766e-07
44.34,6.54416e-07
44.35,5.53946e-07
44.36,4.6495e-07
44.37,3.8729e-07
44.38,3.32788e-07
44.39,2.88382e-07
44.4,2.58012e-07
44.41,2.5935e-07
44.42,2.75481e-07
44.43,2.91611e-07
44.44,2.72936e-07
44.45,2.26566e-07
44.46,1.8666e-07
44.47,1.05824e-07
44.48,-2.9056e-08
44.49,-1.63936e-07
44.5,-2.86354e-07
44.51,-3.80644e-07
44.52,-3.90444e-07
44.53,-3.67707e-07
44.54,-3.28597e-07
44.55,-2.88061e-07
44.56,-2.46398e-07
44.57,-2.00488e-07
44.58,-1.56111e-07
44.59,-1.13301e-07
44.6,-7.0491e-08
44.61,-3.2969e-08
44.62,-4.449e-09
44.63,-6.833e-08
44.64,-1.41526e-07
44.65,-1.75406e-07
44.66,-3.4249e-08
44.67,1.80539e-07
44.68,3.35969e-07
44.69,5.57213e-07
44.7,8.30953e-07
44.71,1.2483e-06
44.72,1.63006e-06
44.73,1.96424e-06
44.74,2.17287e-06
44.75,2.34339e-06
44.76,2.47009e-06
44.77,2.45159e-06
44.78,2.35661e-06
44.79,2.1412e-06
44.8,1.92467e-06
44.81,1.70745e-06
44.82,1.49022e-06
44.83,1.28822e-06
44.84,1.10178e-06
44.85,9.8257e-07
44.86,8.92213e-07
44.87,8.42863e-07
44.88,8.31426e-07
44.89,8.22046e-07
44.9,7.90996e-07
44.91,7.59946e-07
44.92,7.31905e-07
44.93,7.26055e-07
44.94,7.08844e-07
44.95,6.82594e-07
44.96,6.23307e-07
44.97,6.37409e-07
44.98,7.47749e-07
44.99,8.58098e-07
45,9.16652e-07
45.01,8.57802e-07
45.02,9.74919e-07
45.03,1.12334e-06
45.04,1.14249e-06
45.05,1.00768e-06
45.06,7.78274e-07
45.07,5.49614e-07
45.08,3.3486e-07
45.09,1.3429e-07
45.1,-6.6288e-08
45.11,-2.17335e-07
45.12,-2.84115e-07
45.13,-3.14599e-07
45.14,-3.50787e-07
45.15,-4.31577e-07
45.16,-4.44734e-07
45.17,-4.34756e-07
45.18,-4.86346e-07
45.19,-4.80299e-07
45.2,-4.28099e-07
45.21,-4.71256e-07
45.22,-4.70802e-07
45.23,-4.12502e-07
45.24,-3.5428e-07
45.25,-2.9607e-07
45.26,-2.3786e-07
45.27,-1.79649e-07
45.28,-1.22427e-07
45.29,-6.9617e-08
45.3,-2.4299e-08
45.31,1.5843e-08
45.32,4.6363e-08
45.33,7.2329e-08
45.34,9.3649e-08
45.35,-6.4545e-08
45.36,-2.35728e-07
45.37,-4.06918e-07
45.38,-5.77471e-07
45.39,-7.42e-07
45.4,-8.884e-07
45.41,-8.85444e-07
45.42,-8.12653e-07
45.43,-7.39863e-07
45.44,-6.70189e-07
45.45,-6.02989e-07
45.46,-5.68295e-07
45.47,-5.36779e-07
45.48,-5.09179e-07
45.49,-4.81578e-07
45.5,-4.48769e-07
45.51,-4.04169e-07
45.52,-3.5971e-07
45.53,-3.13339e-07
45.54,-2.58129e-07
45.55,-2.42315e-07
45.56,-2.50695e-07
45.57,-2.59075e-07
45.58,-2.70771e-07
45.59,-2.85851e-07
45.6,-3.00931e-07
45.61,-3.10066e-07
45.62,-3.09056e-07
45.63,-2.61704e-07
45.64,-2.03293e-07
45.65,-1.44883e-07
45.66,-8.8442e-08
45.67,-2.7208e-08
45.68,7.6312e-08
45.69,2.06169e-07
45.7,3.56999e-07
45.71,5.03459e-07
45.72,6.39023e-07
45.73,7.60363e-07
45.74,8.52658e-07
45.75,9.0899e-07
45.76,8.9405e-07
45.77,8.36754e-07
45.78,7.6582e-07
45.79,6.9857e-07
45.8,6.31314e-07
45.81,5.63892e-07
45.82,4.93732e-07
45.83,4.28322e-07
45.84,3.67762e-07
45.85,3.2063e-07
45.86,2.77347e-07
45.87,2.38977e-07
45.88,2.07616e-07
45.89,1.80055e-07
45.9,1.58985e-07
45.91,1.93822e-07
45.92,2.54809e-07
45.93,3.17739e-07
45.94,3.96492e-07
45.95,4.87822e-07
45.96,6.52031e-07
45.97,8.13807e-07
45.98,9.71957e-07
45.99,1.06601e-06
46,1.14398e-06
46.01,1.20704e-06
46.02,1.30038e-06
46.03,1.38568e-06
46.04,1.38844e-06
46.05,1.31047e-06
46.06,1.18256e-06
46.07,1.04842e-06
46.08,8.95036e-07
46.09,7.21986e-07
46.1,4.91773e-07
46.11,2.69616e-07
46.12,6.8246e-08
46.13,-1.00937e-07
46.14,-2.53367e-07
46.15,-3.77857e-07
46.16,-4.2493e-07
46.17,-4.22802e-07
46.18,-3.23092e-07
46.19,-1.98149e-07
46.2,-5.3129e-08
46.21,9.1891e-08
46.22,1.97172e-07
46.23,2.50292e-07
46.24,2.82454e-07
46.25,2.94846e-07
46.26,2.69586e-07
46.27,2.44319e-07
46.28,2.20934e-07
46.29,2.05964e-07
46.3,1.91119e-07
46.31,1.76683e-07
46.32,1.67813e-07
46.33,1.62011e-07
46.34,1.59341e-07
46.35,1.58443e-07
46.36,1.55859e-07
46.37,1.50189e-07
46.38,1.48475e-07
46.39,1.47534e-07
46.4,1.46064e-07
46.41,1.45004e-07
46.42,1.4393e-07
46.43,1.4136e-07
46.44,1.38234e-07
46.45,1.34664e-07
46.46,5.6484e-08
46.47,-2.1355e-08
46.48,-9.8235e-08
46.49,-1.21359e-07
46.5,-1.03463e-07
46.51,-1.1143e-08
46.52,1.22827e-07
46.53,2.71049e-07
46.54,4.19279e-07
46.55,5.21465e-07
46.56,5.91523e-07
46.57,5.99363e-07
46.58,5.82781e-07
46.59,5.41221e-07
46.6,4.91556e-07
46.61,4.44111e-07
46.62,4.01451e-07
46.63,3.58791e-07
46.64,3.14928e-07
46.65,2.67358e-07
46.66,2.24567e-07
46.67,1.85981e-07
46.68,1.62011e-07
46.69,1.18721e-07
46.7,6.0051e-08
46.71,-5.0656e-08
46.72,-1.31728e-07
46.73,-1.73508e-07
46.74,-2.15287e-07
46.75,-2.61862e-07
46.76,-3.19242e-07
46.77,-3.34887e-07
46.78,-3.36267e-07
46.79,-3.37647e-07
46.8,-4.13941e-07
46.81,-5.30003e-07
46.82,-5.42293e-07
46.83,-5.33938e-07
