time,Master1Paths4.AVGSlave_1.PTP_Stack[3].offsetFromMaster:vector
139.189284927,-3.04e-07
139.314287299,3.43e-07
139.43928092,1.067e-06
139.564290537,1.274e-06
139.689280642,7.57e-07
139.814282807,9.72e-07
139.939278751,9.05e-07
140.064283787,9.05e-07
140.189279924,8.09e-07
140.314297392,7.9e-07
140.439290114,5.5e-07
140.564279699,5.26e-07
140.689290479,5.26e-07
140.814273272,5.29e-07
140.939275063,6.35e-07
141.064286476,7.11e-07
141.18928179,7.88e-07
141.314279216,7.88e-07
141.439289694,7.47e-07
141.564280437,7.2e-07
141.689270971,7.28e-07
141.81429282,7.08e-07
141.939280851,6.88e-07
142.064284699,6.87e-07
142.189292693,6.87e-07
142.314293361,6.87e-07
142.439285176,2.231e-06
142.564279535,2.231e-06
142.689286563,2.146e-06
142.814285195,2.694e-06
142.939274096,6.33e-07
143.064281181,-4.53e-07
143.189292848,-7.8e-07
143.314290774,-5.38e-07
143.439281868,-5.38e-07
143.564294499,-5.45e-07
143.689282708,-3.06e-07
143.814279452,-9.3e-08
143.939289813,1e-09
144.064294251,1e-09
144.18929147,1e-09
144.314284196,-8.35e-07
144.439295167,-1.211e-06
144.564289948,-1.162e-06
144.689281755,-9e-08
144.814276663,2.173e-06
144.939283153,3.649e-06
145.064288066,3.649e-06
145.189282839,3.072e-06
145.314282909,2.257e-06
145.439277872,1.343e-06
145.564286014,1.343e-06
145.68928016,4.78e-07
145.814286464,6.79e-07
145.9392825,4.83e-07
146.064281887,1.14e-07
146.189283445,-1.74e-07
146.314287445,1.2e-07
146.43929422,3.03e-07
146.564298798,5.53e-07
146.689277308,1.105e-06
146.814273318,1.172e-06
146.939273447,1.172e-06
147.06427378,1.172e-06
147.189281059,1.018e-06
147.314290254,8.11e-07
147.439291857,8.99e-07
147.564287297,9.09e-07
147.689295862,6.51e-07
147.814285207,5.7e-07
147.93928646,5.63e-07
148.064291348,5.63e-07
148.18929809,5.78e-07
148.314288603,-1.7e-08
148.439286835,6.46e-07
148.564281289,9.91e-07
148.689286137,1.066e-06
148.814283077,1.108e-06
148.939287039,1.108e-06
149.064283646,8.09e-07
149.189281648,6.97e-07
149.314284572,6.16e-07
149.439281044,5.76e-07
149.56430161,5.68e-07
149.689277213,5.68e-07
149.814283146,5.78e-07
149.939297935,6.26e-07
156.08125455,0
