time,Nodes1Paths2.timeDiffObserver_Std.ScaledTimeDiff:vector
87.08,0.000810621
87.09,0.00081092
87.1,0.00081122
87.11,0.000811519
87.12,0.000811818
87.13,0.000812118
87.14,0.000812417
87.15,0.000812717
87.16,0.000813016
87.17,0.000813315
87.18,0.000813615
87.19,0.000813914
87.2,0.000814214
87.21,0.000814513
87.22,0.000814812
87.23,0.000815112
87.24,0.000815411
87.25,0.00081571
87.26,0.00081601
87.27,0.000816309
87.28,0.000816609
87.29,0.000816908
87.3,0.000817207
87.31,0.000817507
87.32,0.000817806
87.33,0.000818106
87.34,0.000818405
87.35,0.000818704
87.36,0.000819004
87.37,0.000819303
87.38,0.000819603
87.39,0.000819902
87.4,0.000820201
87.41,0.000820501
87.42,0.0008208
87.43,0.000821099
87.44,0.000821399
87.45,0.000821698
87.46,0.000821998
87.47,0.000822297
87.48,0.000822596
87.49,0.000822896
87.5,0.000823195
87.51,0.000823495
87.52,0.000823794
87.53,0.000824093
87.54,0.000824393
87.55,0.000824692
87.56,0.000824992
87.57,0.000825291
87.58,0.00082559
87.59,0.00082589
87.6,0.000826189
87.61,0.000826488
87.62,0.000826788
87.63,0.000827087
87.64,0.000827387
87.65,0.000827686
87.66,0.000827985
87.67,0.000828285
87.68,0.000828584
87.69,0.000828884
87.7,0.000829183
87.71,0.000829482
87.72,0.000829782
87.73,0.000830081
87.74,0.000830381
87.75,0.00083068
87.76,0.000830979
87.77,0.000831279
87.78,0.000831578
87.79,0.000831878
87.8,0.000832177
87.81,0.000832476
87.82,0.000832776
87.83,0.000833075
87.84,0.000833374
87.85,0.000833674
87.86,0.000833973
87.87,0.000834273
87.88,0.000834572
87.89,0.000834871
87.9,0.000835171
87.91,0.00083547
87.92,0.00083577
87.93,0.000836069
87.94,0.000836368
87.95,0.000836668
87.96,0.000836967
87.97,0.000837267
87.98,0.000837566
87.99,0.000837865
88,0.000838165
88.01,0.000838464
88.02,0.000838763
88.03,0.000839063
88.04,0.000839362
88.05,0.000839662
88.06,0.000839961
88.07,0.00084026
88.08,0.00084056
88.09,0.000840859
88.1,0.000841159
88.11,0.000841458
88.12,0.000841757
88.13,0.000842057
88.14,0.000842356
88.15,0.000842656
88.16,0.000842955
88.17,0.000843254
88.18,0.000843554
88.19,0.000843853
88.2,0.000844153
88.21,0.000844452
88.22,0.000844751
88.23,0.000845051
88.24,0.00084535
88.25,0.000845649
88.26,0.000845949
88.27,0.000846248
88.28,0.000846548
88.29,0.000846847
88.3,0.000847146
88.31,0.000847446
88.32,0.000847745
88.33,0.000848045
88.34,0.000848344
88.35,0.000848643
88.36,0.000848943
88.37,0.000849242
88.38,0.000849542
88.39,0.000849841
88.4,0.00085014
88.41,0.00085044
88.42,0.000850739
88.43,0.000851038
88.44,0.000851338
88.45,0.000851637
88.46,0.000851937
88.47,0.000852236
88.48,0.000852535
88.49,0.000852835
88.5,0.000853134
88.51,0.000853434
88.52,0.000853733
88.53,0.000854032
88.54,0.000854332
88.55,0.000854631
88.56,0.000854931
88.57,0.00085523
88.58,0.000855529
88.59,0.000855829
88.6,0.000856128
88.61,0.000856427
88.62,0.000856727
88.63,0.000857026
88.64,0.000857326
88.65,0.000857625
88.66,0.000857924
88.67,0.000858224
88.68,0.000858523
88.69,0.000858823
88.7,0.000859122
88.71,0.000859421
88.72,0.000859721
88.73,0.00086002
88.74,0.00086032
88.75,0.000860619
88.76,0.000860918
88.77,0.000861218
88.78,0.000861517
88.79,0.000861817
88.8,0.000862116
88.81,0.000862415
88.82,0.000862715
88.83,0.000863014
88.84,0.000863313
88.85,0.000863613
88.86,0.000863912
88.87,0.000864212
88.88,0.000864511
88.89,0.00086481
88.9,0.00086511
88.91,0.000865409
88.92,0.000865709
88.93,0.000866008
88.94,0.000866307
88.95,0.000866607
88.96,0.000866906
88.97,0.000867206
88.98,0.000867505
88.99,0.000867804
89,0.000868104
89.01,0.000868403
89.02,0.000868702
89.03,0.000869002
89.04,0.000869301
89.05,0.000869601
89.06,0.0008699
89.07,0.000870199
89.08,0.000870499
89.09,0.000870798
89.1,0.000871098
89.11,0.000871397
89.12,0.000871696
89.13,0.000871996
89.14,0.000872295
89.15,0.000872595
89.16,0.000872894
89.17,0.000873193
89.18,0.000873493
89.19,0.000873792
89.2,0.000874092
89.21,0.000874391
89.22,0.00087469
89.23,0.00087499
89.24,0.000875289
89.25,0.000875588
89.26,0.000875888
89.27,0.000876187
89.28,0.000876487
89.29,0.000876786
89.3,0.000877085
89.31,0.000877385
89.32,0.000877684
89.33,0.000877984
89.34,0.000878283
89.35,0.000878582
89.36,0.000878882
89.37,0.000879181
89.38,0.000879481
89.39,0.00087978
89.4,0.000880079
89.41,0.000880379
89.42,0.000880678
89.43,0.000880977
89.44,0.000881277
89.45,0.000881576
89.46,0.000881876
89.47,0.000882175
89.48,0.000882474
89.49,0.000882774
89.5,0.000883073
89.51,0.000883373
89.52,0.000883672
89.53,0.000883971
89.54,0.000884271
89.55,0.00088457
89.56,0.00088487
89.57,0.000885169
89.58,0.000885468
89.59,0.000885768
89.6,0.000886067
89.61,0.000886366
89.62,0.000886666
89.63,0.000886965
89.64,0.000887265
89.65,0.000887564
89.66,0.000887863
89.67,0.000888163
89.68,0.000888462
89.69,0.000888762
89.7,0.000889061
89.71,0.00088936
89.72,0.00088966
89.73,0.000889959
89.74,0.000890259
89.75,0.000890558
89.76,0.000890857
89.77,0.000891157
89.78,0.000891456
89.79,0.000891756
89.8,0.000892055
89.81,0.000892354
89.82,0.000892654
89.83,0.000892953
89.84,0.000893252
89.85,0.000893552
89.86,0.000893851
89.87,0.000894151
89.88,0.00089445
89.89,0.000894749
89.9,0.000895049
89.91,0.000895348
89.92,0.000895648
89.93,0.000895947
89.94,0.000896246
89.95,0.000896546
89.96,0.000896845
89.97,0.000897145
89.98,0.000897444
89.99,0.000897743
90,0.000898043
90.01,0.000898342
90.02,0.000898641
90.03,0.000898941
90.04,0.00089924
90.05,0.00089954
90.06,0.000899839
90.07,0.000900138
90.08,0.000900438
90.09,0.000900737
90.1,0.000901037
90.11,0.000901336
90.12,0.000901635
90.13,0.000901935
90.14,0.000902234
90.15,0.000902534
90.16,0.000902833
90.17,0.000903132
90.18,0.000903432
90.19,0.000903731
90.2,0.000904031
90.21,0.00090433
90.22,0.000904629
90.23,0.000904929
90.24,0.000905228
90.25,0.000905527
90.26,0.000905827
90.27,0.000906126
90.28,0.000906426
90.29,0.000906725
90.3,0.000907024
90.31,0.000907324
90.32,0.000907623
90.33,0.000907923
90.34,0.000908222
90.35,0.000908521
90.36,0.000908821
90.37,0.00090912
90.38,0.00090942
90.39,0.000909719
90.4,0.000910018
90.41,0.000910318
90.42,0.000910617
90.43,0.000910916
90.44,0.000911216
90.45,0.000911515
90.46,0.000911815
90.47,0.000912114
90.48,0.000912413
90.49,0.000912713
90.5,0.000913012
90.51,0.000913312
90.52,0.000913611
90.53,0.00091391
90.54,0.00091421
90.55,0.000914509
90.56,0.000914809
90.57,0.000915108
90.58,0.000915407
90.59,0.000915707
90.6,0.000916006
90.61,0.000916305
90.62,0.000916605
90.63,0.000916904
90.64,0.000917204
90.65,0.000917503
90.66,0.000917802
90.67,0.000918102
90.68,0.000918401
90.69,0.000918701
90.7,0.000919
90.71,0.000919299
90.72,0.000919599
90.73,0.000919898
90.74,0.000920198
90.75,0.000920497
90.76,0.000920796
90.77,0.000921096
90.78,0.000921395
90.79,0.000921695
90.8,0.000921994
90.81,0.000922293
90.82,0.000922593
90.83,0.000922892
90.84,0.000923191
90.85,0.000923491
90.86,0.00092379
90.87,0.00092409
90.88,0.000924389
90.89,0.000924688
90.9,0.000924988
90.91,0.000925287
90.92,0.000925587
90.93,0.000925886
90.94,0.000926185
90.95,0.000926485
90.96,0.000926784
90.97,0.000927084
90.98,0.000927383
90.99,0.000927682
91,0.000927982
91.01,0.000928281
91.02,0.00092858
91.03,0.00092888
91.04,0.000929179
91.05,0.000929479
91.06,0.000929778
91.07,0.000930077
91.08,0.000930377
91.09,0.000930676
91.1,0.000930976
91.11,0.000931275
91.12,0.000931574
91.13,0.000931874
91.14,0.000932173
91.15,0.000932473
91.16,0.000932772
91.17,0.000933071
91.18,0.000933371
91.19,0.00093367
91.2,0.00093397
91.21,0.000934269
91.22,0.000934568
91.23,0.000934868
91.24,0.000935167
91.25,0.000935466
91.26,0.000935766
91.27,0.000936065
91.28,0.000936365
91.29,0.000936664
91.3,0.000936963
91.31,0.000937263
91.32,0.000937562
91.33,0.000937862
91.34,0.000938161
91.35,0.00093846
91.36,0.00093876
91.37,0.000939059
91.38,0.000939359
91.39,0.000939658
91.4,0.000939957
91.41,0.000940257
91.42,0.000940556
91.43,0.000940855
91.44,0.000941155
91.45,0.000941454
91.46,0.000941754
91.47,0.000942053
91.48,0.000942352
91.49,0.000942652
91.5,0.000942951
91.51,0.000943251
91.52,0.00094355
91.53,0.000943849
91.54,0.000944149
91.55,0.000944448
91.56,0.000944748
91.57,0.000945047
91.58,0.000945346
91.59,0.000945646
91.6,0.000945945
91.61,0.000946244
91.62,0.000946544
91.63,0.000946843
91.64,0.000947143
91.65,0.000947442
91.66,0.000947741
91.67,0.000948041
91.68,0.00094834
91.69,0.00094864
91.7,0.000948939
91.71,0.000949238
91.72,0.000949538
91.73,0.000949837
91.74,0.000950137
91.75,0.000950436
91.76,0.000950735
91.77,0.000951035
91.78,0.000951334
91.79,0.000951634
91.8,0.000951933
91.81,0.000952232
91.82,0.000952532
91.83,0.000952831
91.84,0.00095313
91.85,0.00095343
91.86,0.000953729
91.87,0.000954029
91.88,0.000954328
91.89,0.000954627
91.9,0.000954927
91.91,0.000955226
91.92,0.000955526
91.93,0.000955825
91.94,0.000956124
91.95,0.000956424
91.96,0.000956723
91.97,0.000957023
91.98,0.000957322
91.99,0.000957621
92,0.000957921
92.01,0.00095822
92.02,0.000958519
92.03,0.000958819
92.04,0.000959118
92.05,0.000959418
92.06,0.000959717
92.07,0.000960016
92.08,0.000960316
92.09,0.000960615
92.1,0.000960915
92.11,0.000961214
92.12,0.000961513
92.13,0.000961813
92.14,0.000962112
92.15,0.000962412
92.16,0.000962711
92.17,0.00096301
92.18,0.00096331
92.19,0.000963609
92.2,0.000963909
92.21,0.000964208
92.22,0.000964507
92.23,0.000964807
92.24,0.000965106
92.25,0.000965405
92.26,0.000965705
92.27,0.000966004
92.28,0.000966304
92.29,0.000966603
92.3,0.000966902
92.31,0.000967202
92.32,0.000967501
92.33,0.000967801
92.34,0.0009681
92.35,0.000968399
92.36,0.000968699
92.37,0.000968998
92.38,0.000969298
92.39,0.000969597
92.4,0.000969896
92.41,0.000970196
92.42,0.000970495
92.43,0.000970794
92.44,0.000971094
92.45,0.000971393
92.46,0.000971693
92.47,0.000971992
92.48,0.000972291
92.49,0.000972591
92.5,0.00097289
92.51,0.00097319
92.52,0.000973489
92.53,0.000973788
92.54,0.000974088
92.55,0.000974387
92.56,0.000974687
92.57,0.000974986
92.58,0.000975285
92.59,0.000975585
92.6,0.000975884
92.61,0.000976183
92.62,0.000976483
92.63,0.000976782
92.64,0.000977082
92.65,0.000977381
92.66,0.00097768
92.67,0.00097798
92.68,0.000978279
92.69,0.000978579
92.7,0.000978878
92.71,0.000979177
92.72,0.000979477
92.73,0.000979776
92.74,0.000980076
92.75,0.000980375
92.76,0.000980674
92.77,0.000980974
92.78,0.000981273
92.79,0.000981573
92.8,0.000981872
92.81,0.000982171
92.82,0.000982471
92.83,0.00098277
92.84,0.000983069
92.85,0.000983369
92.86,0.000983668
92.87,0.000983968
92.88,0.000984267
92.89,0.000984566
92.9,0.000984866
92.91,0.000985165
92.92,0.000985465
92.93,0.000985764
92.94,0.000986063
92.95,0.000986363
92.96,0.000986662
92.97,0.000986962
92.98,0.000987261
92.99,0.00098756
93,0.00098786
93.01,0.000988159
93.02,0.000988458
93.03,0.000988758
93.04,0.000989057
93.05,0.000989357
93.06,0.000989656
93.07,0.000989955
93.08,0.000990255
93.09,0.000990554
93.1,0.000990854
93.11,0.000991153
93.12,0.000991452
93.13,0.000991752
93.14,0.000992051
93.15,0.000992351
93.16,0.00099265
93.17,0.000992949
93.18,0.000993249
93.19,0.000993548
93.2,0.000993848
93.21,0.000994147
93.22,0.000994446
93.23,0.000994746
93.24,0.000995045
93.25,0.000995344
93.26,0.000995644
93.27,0.000995943
93.28,0.000996243
93.29,0.000996542
93.3,0.000996841
93.31,0.000997141
93.32,0.00099744
93.33,0.00099774
93.34,0.000998039
93.35,0.000998338
93.36,0.000998638
93.37,0.000998937
93.38,0.000999237
93.39,0.000999536
93.4,0.000999835
93.41,0.00100013
93.42,0.00100043
93.43,0.00100073
93.44,0.00100103
93.45,0.00100133
93.46,0.00100163
93.47,0.00100193
93.48,0.00100223
93.49,0.00100253
93.5,0.00100283
93.51,0.00100313
93.52,0.00100343
93.53,0.00100373
93.54,0.00100403
93.55,0.00100433
93.56,0.00100463
93.57,0.00100492
93.58,0.00100522
93.59,0.00100552
93.6,0.00100582
93.61,0.00100612
93.62,0.00100642
93.63,0.00100672
93.64,0.00100702
93.65,0.00100732
93.66,0.00100762
93.67,0.00100792
93.68,0.00100822
93.69,0.00100852
93.7,0.00100882
93.71,0.00100912
93.72,0.00100942
93.73,0.00100972
93.74,0.00101001
93.75,0.00101031
93.76,0.00101061
93.77,0.00101091
93.78,0.00101121
93.79,0.00101151
93.8,0.00101181
93.81,0.00101211
93.82,0.00101241
93.83,0.00101271
93.84,0.00101301
93.85,0.00101331
93.86,0.00101361
93.87,0.00101391
93.88,0.00101421
93.89,0.00101451
93.9,0.0010148
93.91,0.0010151
93.92,0.0010154
93.93,0.0010157
93.94,0.001016
93.95,0.0010163
93.96,0.0010166
93.97,0.0010169
93.98,0.0010172
93.99,0.0010175
94,0.0010178
94.01,0.0010181
94.02,0.0010184
94.03,0.0010187
94.04,0.001019
94.05,0.0010193
94.06,0.0010196
94.07,0.00101989
94.08,0.00102019
94.09,0.00102049
94.1,0.00102079
94.11,0.00102109
94.12,0.00102139
94.13,0.00102169
94.14,0.00102199
94.15,0.00102229
94.16,0.00102259
94.17,0.00102289
94.18,0.00102319
94.19,0.00102349
94.2,0.00102379
94.21,0.00102409
94.22,0.00102439
94.23,0.00102468
94.24,0.00102498
94.25,0.00102528
94.26,0.00102558
94.27,0.00102588
94.28,0.00102618
94.29,0.00102648
94.3,0.00102678
94.31,0.00102708
94.32,0.00102738
94.33,0.00102768
94.34,0.00102798
94.35,0.00102828
94.36,0.00102858
94.37,0.00102888
94.38,0.00102918
94.39,0.00102947
94.4,0.00102977
94.41,0.00103007
94.42,0.00103037
94.43,0.00103067
94.44,0.00103097
94.45,0.00103127
94.46,0.00103157
94.47,0.00103187
94.48,0.00103217
94.49,0.00103247
94.5,0.00103277
94.51,0.00103307
94.52,0.00103337
94.53,0.00103367
94.54,0.00103397
94.55,0.00103427
94.56,0.00103456
94.57,0.00103486
94.58,0.00103516
94.59,0.00103546
94.6,0.00103576
94.61,0.00103606
94.62,0.00103636
94.63,0.00103666
94.64,0.00103696
94.65,0.00103726
94.66,0.00103756
94.67,0.00103786
94.68,0.00103816
94.69,0.00103846
94.7,0.00103876
94.71,0.00103906
94.72,0.00103935
94.73,0.00103965
94.74,0.00103995
94.75,0.00104025
94.76,0.00104055
94.77,0.00104085
94.78,0.00104115
94.79,0.00104145
94.8,0.00104175
94.81,0.00104205
94.82,0.00104235
94.83,0.00104265
94.84,0.00104295
94.85,0.00104325
94.86,0.00104355
94.87,0.00104385
94.88,0.00104415
94.89,0.00104444
94.9,0.00104474
94.91,0.00104504
94.92,0.00104534
94.93,0.00104564
94.94,0.00104594
94.95,0.00104624
94.96,0.00104654
94.97,0.00104684
94.98,0.00104714
94.99,0.00104744
95,0.00104774
95.01,0.00104804
95.02,0.00104834
95.03,0.00104864
95.04,0.00104894
95.05,0.00104923
95.06,0.00104953
95.07,0.00104983
95.08,0.00105013
95.09,0.00105043
95.1,0.00105073
95.11,0.00105103
95.12,0.00105133
95.13,0.00105163
95.14,0.00105193
95.15,0.00105223
95.16,0.00105253
95.17,0.00105283
95.18,0.00105313
95.19,0.00105343
95.2,0.00105373
95.21,0.00105402
95.22,0.00105432
95.23,0.00105462
95.24,0.00105492
95.25,0.00105522
95.26,0.00105552
95.27,0.00105582
95.28,0.00105612
95.29,0.00105642
95.3,0.00105672
95.31,0.00105702
95.32,0.00105732
95.33,0.00105762
95.34,0.00105792
95.35,0.00105822
95.36,0.00105852
95.37,0.00105882
95.38,0.00105911
95.39,0.00105941
95.4,0.00105971
95.41,0.00106001
95.42,0.00106031
95.43,0.00106061
95.44,0.00106091
95.45,0.00106121
95.46,0.00106151
95.47,0.00106181
95.48,0.00106211
95.49,0.00106241
95.5,0.00106271
95.51,0.00106301
95.52,0.00106331
95.53,0.00106361
95.54,0.0010639
95.55,0.0010642
95.56,0.0010645
95.57,0.0010648
95.58,0.0010651
95.59,0.0010654
95.6,0.0010657
95.61,0.001066
95.62,0.0010663
95.63,0.0010666
95.64,0.0010669
95.65,0.0010672
95.66,0.0010675
95.67,0.0010678
95.68,0.0010681
95.69,0.0010684
95.7,0.0010687
95.71,0.00106899
95.72,0.00106929
95.73,0.00106959
95.74,0.00106989
95.75,0.00107019
95.76,0.00107049
95.77,0.00107079
95.78,0.00107109
95.79,0.00107139
95.8,0.00107169
95.81,0.00107199
95.82,0.00107229
95.83,0.00107259
95.84,0.00107289
95.85,0.00107319
95.86,0.00107349
95.87,0.00107378
95.88,0.00107408
95.89,0.00107438
95.9,0.00107468
95.91,0.00107498
95.92,0.00107528
95.93,0.00107558
95.94,0.00107588
95.95,0.00107618
95.96,0.00107648
95.97,0.00107678
95.98,0.00107708
95.99,0.00107738
96,0.00107768
96.01,0.00107798
96.02,0.00107828
96.03,0.00107857
96.04,0.00107887
96.05,0.00107917
96.06,0.00107947
96.07,0.00107977
96.08,0.00108007
96.09,0.00108037
96.1,0.00108067
96.11,0.00108097
96.12,0.00108127
96.13,0.00108157
96.14,0.00108187
96.15,0.00108217
96.16,0.00108247
96.17,0.00108277
96.18,0.00108307
96.19,0.00108337
96.2,0.00108366
96.21,0.00108396
96.22,0.00108426
96.23,0.00108456
96.24,0.00108486
96.25,0.00108516
96.26,0.00108546
96.27,0.00108576
96.28,0.00108606
96.29,0.00108636
96.3,0.00108666
96.31,0.00108696
96.32,0.00108726
96.33,0.00108756
96.34,0.00108786
96.35,0.00108816
96.36,0.00108845
96.37,0.00108875
96.38,0.00108905
96.39,0.00108935
96.4,0.00108965
96.41,0.00108995
96.42,0.00109025
96.43,0.00109055
96.44,0.00109085
96.45,0.00109115
96.46,0.00109145
96.47,0.00109175
96.48,0.00109205
96.49,0.00109235
96.5,0.00109265
96.51,0.00109295
96.52,0.00109324
96.53,0.00109354
96.54,0.00109384
96.55,0.00109414
96.56,0.00109444
96.57,0.00109474
96.58,0.00109504
96.59,0.00109534
96.6,0.00109564
96.61,0.00109594
96.62,0.00109624
96.63,0.00109654
96.64,0.00109684
96.65,0.00109714
96.66,0.00109744
96.67,0.00109774
96.68,0.00109804
96.69,0.00109833
96.7,0.00109863
96.71,0.00109893
96.72,0.00109923
96.73,0.00109953
96.74,0.00109983
96.75,0.00110013
96.76,0.00110043
96.77,0.00110073
96.78,0.00110103
96.79,0.00110133
96.8,0.00110163
96.81,0.00110193
96.82,0.00110223
96.83,0.00110253
96.84,0.00110283
96.85,0.00110312
96.86,0.00110342
96.87,0.00110372
96.88,0.00110402
96.89,0.00110432
96.9,0.00110462
96.91,0.00110492
96.92,0.00110522
96.93,0.00110552
96.94,0.00110582
96.95,0.00110612
96.96,0.00110642
96.97,0.00110672
96.98,0.00110702
96.99,0.00110732
97,0.00110762
97.01,0.00110792
97.02,0.00110821
97.03,0.00110851
97.04,0.00110881
97.05,0.00110911
97.06,0.00110941
97.07,0.00110971
97.08,0.00111001
97.09,0.00111031
97.1,0.00111061
97.11,0.00111091
97.12,0.00111121
97.13,0.00111151
97.14,0.00111181
97.15,0.00111211
97.16,0.00111241
97.17,0.00111271
97.18,0.001113
97.19,0.0011133
97.2,0.0011136
97.21,0.0011139
97.22,0.0011142
97.23,0.0011145
97.24,0.0011148
97.25,0.0011151
97.26,0.0011154
97.27,0.0011157
97.28,0.001116
97.29,0.0011163
97.3,0.0011166
97.31,0.0011169
97.32,0.0011172
97.33,0.0011175
97.34,0.00111779
97.35,0.00111809
97.36,0.00111839
97.37,0.00111869
97.38,0.00111899
97.39,0.00111929
97.4,0.00111959
97.41,0.00111989
97.42,0.00112019
97.43,0.00112049
97.44,0.00112079
97.45,0.00112109
97.46,0.00112139
97.47,0.00112169
97.48,0.00112199
97.49,0.00112229
97.5,0.00112259
97.51,0.00112288
97.52,0.00112318
97.53,0.00112348
97.54,0.00112378
97.55,0.00112408
97.56,0.00112438
97.57,0.00112468
97.58,0.00112498
97.59,0.00112528
97.6,0.00112558
97.61,0.00112588
97.62,0.00112618
97.63,0.00112648
97.64,0.00112678
97.65,0.00112708
97.66,0.00112738
97.67,0.00112767
97.68,0.00112797
97.69,0.00112827
97.7,0.00112857
97.71,0.00112887
97.72,0.00112917
97.73,0.00112947
97.74,0.00112977
97.75,0.00113007
97.76,0.00113037
97.77,0.00113067
97.78,0.00113097
97.79,0.00113127
97.8,0.00113157
97.81,0.00113187
97.82,0.00113217
97.83,0.00113247
97.84,0.00113276
97.85,0.00113306
97.86,0.00113336
97.87,0.00113366
97.88,0.00113396
97.89,0.00113426
97.9,0.00113456
97.91,0.00113486
97.92,0.00113516
97.93,0.00113546
97.94,0.00113576
97.95,0.00113606
97.96,0.00113636
97.97,0.00113666
97.98,0.00113696
97.99,0.00113726
98,0.00113755
98.01,0.00113785
98.02,0.00113815
98.03,0.00113845
98.04,0.00113875
98.05,0.00113905
98.06,0.00113935
98.07,0.00113965
98.08,0.00113995
98.09,0.00114025
98.1,0.00114055
98.11,0.00114085
98.12,0.00114115
98.13,0.00114145
98.14,0.00114175
98.15,0.00114205
98.16,0.00114234
98.17,0.00114264
98.18,0.00114294
98.19,0.00114324
98.2,0.00114354
98.21,0.00114384
98.22,0.00114414
98.23,0.00114444
98.24,0.00114474
98.25,0.00114504
98.26,0.00114534
98.27,0.00114564
98.28,0.00114594
98.29,0.00114624
98.3,0.00114654
98.31,0.00114684
98.32,0.00114714
98.33,0.00114743
98.34,0.00114773
98.35,0.00114803
98.36,0.00114833
98.37,0.00114863
98.38,0.00114893
98.39,0.00114923
98.4,0.00114953
98.41,0.00114983
98.42,0.00115013
98.43,0.00115043
98.44,0.00115073
98.45,0.00115103
98.46,0.00115133
98.47,0.00115163
98.48,0.00115193
98.49,0.00115222
98.5,0.00115252
98.51,0.00115282
98.52,0.00115312
98.53,0.00115342
98.54,0.00115372
98.55,0.00115402
98.56,0.00115432
98.57,0.00115462
98.58,0.00115492
98.59,0.00115522
98.6,0.00115552
98.61,0.00115582
98.62,0.00115612
98.63,0.00115642
98.64,0.00115672
98.65,0.00115702
98.66,0.00115731
98.67,0.00115761
98.68,0.00115791
98.69,0.00115821
98.7,0.00115851
98.71,0.00115881
98.72,0.00115911
98.73,0.00115941
98.74,0.00115971
98.75,0.00116001
98.76,0.00116031
98.77,0.00116061
98.78,0.00116091
98.79,0.00116121
98.8,0.00116151
98.81,0.00116181
98.82,0.0011621
98.83,0.0011624
98.84,0.0011627
98.85,0.001163
98.86,0.0011633
98.87,0.0011636
98.88,0.0011639
98.89,0.0011642
98.9,0.0011645
98.91,0.0011648
98.92,0.0011651
98.93,0.0011654
98.94,0.0011657
98.95,0.001166
98.96,0.0011663
98.97,0.0011666
98.98,0.00116689
98.99,0.00116719
99,0.00116749
99.01,0.00116779
99.02,0.00116809
99.03,0.00116839
99.04,0.00116869
99.05,0.00116899
99.06,0.00116929
99.07,0.00116959
99.08,0.00116989
99.09,0.00117019
99.1,0.00117049
99.11,0.00117079
99.12,0.00117109
99.13,0.00117139
99.14,0.00117169
99.15,0.00117198
99.16,0.00117228
99.17,0.00117258
99.18,0.00117288
99.19,0.00117318
99.2,0.00117348
99.21,0.00117378
99.22,0.00117408
99.23,0.00117438
99.24,0.00117468
99.25,0.00117498
99.26,0.00117528
99.27,0.00117558
99.28,0.00117588
99.29,0.00117618
99.3,0.00117648
99.31,0.00117677
99.32,0.00117707
99.33,0.00117737
99.34,0.00117767
99.35,0.00117797
99.36,0.00117827
99.37,0.00117857
99.38,0.00117887
99.39,0.00117917
99.4,0.00117947
99.41,0.00117977
99.42,0.00118007
99.43,0.00118037
99.44,0.00118067
99.45,0.00118097
99.46,0.00118127
99.47,0.00118157
99.48,0.00118186
99.49,0.00118216
99.5,0.00118246
99.51,0.00118276
99.52,0.00118306
99.53,0.00118336
99.54,0.00118366
99.55,0.00118396
99.56,0.00118426
99.57,0.00118456
99.58,0.00118486
99.59,0.00118516
99.6,0.00118546
99.61,0.00118576
99.62,0.00118606
99.63,0.00118636
99.64,0.00118665
99.65,0.00118695
99.66,0.00118725
99.67,0.00118755
99.68,0.00118785
99.69,0.00118815
99.7,0.00118845
99.71,0.00118875
99.72,0.00118905
99.73,0.00118935
99.74,0.00118965
99.75,0.00118995
99.76,0.00119025
99.77,0.00119055
99.78,0.00119085
99.79,0.00119115
99.8,0.00119144
99.81,0.00119174
99.82,0.00119204
99.83,0.00119234
99.84,0.00119264
99.85,0.00119294
99.86,0.00119324
99.87,0.00119354
99.88,0.00119384
99.89,0.00119414
99.9,0.00119444
99.91,0.00119474
99.92,0.00119504
99.93,0.00119534
99.94,0.00119564
99.95,0.00119594
99.96,0.00119624
99.97,0.00119653
99.98,0.00119683
99.99,0.00119713
100,0.00119743
100.01,0.00119773
100.02,0.00119803
100.03,0.00119833
100.04,0.00119863
100.05,0.00119893
100.06,0.00119923
100.07,0.00119953
100.08,0.00119983
100.09,0.00120013
100.1,0.00120043
100.11,0.00120073
100.12,0.00120103
100.13,0.00120132
100.14,0.00120162
100.15,0.00120192
100.16,0.00120222
100.17,0.00120252
100.18,0.00120282
100.19,0.00120312
100.2,0.00120342
100.21,0.00120372
100.22,0.00120402
100.23,0.00120432
100.24,0.00120462
100.25,0.00120492
100.26,0.00120522
100.27,0.00120552
100.28,0.00120582
100.29,0.00120612
100.3,0.00120641
100.31,0.00120671
100.32,0.00120701
100.33,0.00120731
100.34,0.00120761
100.35,0.00120791
100.36,0.00120821
100.37,0.00120851
100.38,0.00120881
100.39,0.00120911
100.4,0.00120941
100.41,0.00120971
100.42,0.00121001
100.43,0.00121031
100.44,0.00121061
100.45,0.00121091
100.46,0.0012112
100.47,0.0012115
100.48,0.0012118
100.49,0.0012121
100.5,0.0012124
100.51,0.0012127
100.52,0.001213
100.53,0.0012133
100.54,0.0012136
100.55,0.0012139
100.56,0.0012142
100.57,0.0012145
100.58,0.0012148
100.59,0.0012151
100.6,0.0012154
100.61,0.0012157
100.62,0.00121599
100.63,0.00121629
100.64,0.00121659
100.65,0.00121689
100.66,0.00121719
100.67,0.00121749
100.68,0.00121779
100.69,0.00121809
100.7,0.00121839
100.71,0.00121869
100.72,0.00121899
100.73,0.00121929
100.74,0.00121959
100.75,0.00121989
100.76,0.00122019
100.77,0.00122049
100.78,0.00122079
100.79,0.00122108
100.8,0.00122138
100.81,0.00122168
100.82,0.00122198
100.83,0.00122228
100.84,0.00122258
100.85,0.00122288
100.86,0.00122318
100.87,0.00122348
100.88,0.00122378
100.89,0.00122408
100.9,0.00122438
100.91,0.00122468
100.92,0.00122498
100.93,0.00122528
100.94,0.00122558
100.95,0.00122587
100.96,0.00122617
100.97,0.00122647
100.98,0.00122677
100.99,0.00122707
101,0.00122737
101.01,0.00122767
101.02,0.00122797
101.03,0.00122827
101.04,0.00122857
101.05,0.00122887
101.06,0.00122917
