time,Nodes1Paths2.timeDiffObserver_Voted.ScaledTimeDiff:vector
97.65,1.29775e-07
97.66,1.30516e-07
97.67,1.31257e-07
97.68,1.31997e-07
97.69,1.32738e-07
97.7,1.33315e-07
97.71,1.31365e-07
97.72,1.30752e-07
97.73,1.31492e-07
97.74,1.29155e-07
97.75,1.27827e-07
97.76,1.28567e-07
97.77,1.28265e-07
97.78,1.27911e-07
97.79,1.28151e-07
97.8,1.28323e-07
97.81,1.27965e-07
97.82,1.24015e-07
97.83,1.22689e-07
97.84,1.23429e-07
97.85,1.2417e-07
97.86,1.24823e-07
97.87,1.25363e-07
97.88,1.25816e-07
97.89,1.25983e-07
97.9,1.25533e-07
97.91,1.2142e-07
97.92,1.172e-07
97.93,1.1794e-07
97.94,1.1868e-07
97.95,1.19421e-07
97.96,1.20161e-07
97.97,1.20901e-07
97.98,1.21641e-07
97.99,1.22381e-07
98,1.23122e-07
98.01,1.23862e-07
98.02,1.20483e-07
98.03,1.17389e-07
98.04,1.18129e-07
98.05,1.1887e-07
98.06,1.1961e-07
98.07,1.2035e-07
98.08,1.21091e-07
98.09,1.21831e-07
98.1,1.22571e-07
98.11,1.23311e-07
98.12,1.24051e-07
98.13,1.24791e-07
98.14,1.25531e-07
98.15,1.26271e-07
98.16,1.24926e-07
98.17,1.23394e-07
98.18,1.24134e-07
98.19,1.2376e-07
98.2,1.22723e-07
98.21,1.21873e-07
98.22,1.21813e-07
98.23,1.22553e-07
98.24,1.23294e-07
98.25,1.24034e-07
98.26,1.24774e-07
98.27,1.24713e-07
98.28,1.24709e-07
98.29,1.25449e-07
98.3,1.26189e-07
98.31,1.25862e-07
98.32,1.17912e-07
98.33,1.10633e-07
98.34,1.03883e-07
98.35,1.04604e-07
98.36,1.05344e-07
98.37,1.06084e-07
98.38,1.06825e-07
98.39,1.07565e-07
98.4,1.08305e-07
98.41,1.09046e-07
98.42,1.09787e-07
98.43,1.10527e-07
98.44,1.11267e-07
98.45,1.12008e-07
98.46,1.12748e-07
98.47,1.13488e-07
98.48,1.14228e-07
98.49,1.14968e-07
98.5,1.15709e-07
98.51,1.16449e-07
98.52,1.16946e-07
98.53,1.17461e-07
98.54,1.18201e-07
98.55,1.18598e-07
98.56,1.18899e-07
98.57,1.19639e-07
98.58,1.20045e-07
98.59,1.20185e-07
98.6,1.20225e-07
98.61,1.2057e-07
98.62,1.2131e-07
98.63,1.21361e-07
98.64,1.21555e-07
98.65,1.22295e-07
98.66,1.2237e-07
98.67,1.22221e-07
98.68,1.22071e-07
98.69,1.21921e-07
98.7,1.21824e-07
98.71,1.22564e-07
98.72,1.23305e-07
98.73,1.24045e-07
98.74,1.24785e-07
98.75,1.25526e-07
98.76,1.26266e-07
98.77,1.27007e-07
98.78,1.27429e-07
98.79,1.26879e-07
98.8,1.27212e-07
98.81,1.27795e-07
98.82,1.27245e-07
98.83,1.26696e-07
98.84,1.26146e-07
98.85,1.26884e-07
98.86,1.25277e-07
98.87,1.20627e-07
98.88,1.2068e-07
98.89,1.21421e-07
98.9,1.22161e-07
98.91,1.22901e-07
98.92,1.23458e-07
98.93,1.23208e-07
98.94,1.23513e-07
98.95,1.241e-07
98.96,1.2385e-07
98.97,1.20761e-07
98.98,1.14811e-07
98.99,1.15113e-07
99,1.15854e-07
99.01,1.16594e-07
99.02,1.17334e-07
99.03,1.17805e-07
99.04,1.17455e-07
99.05,1.17106e-07
99.06,1.16769e-07
99.07,1.16519e-07
99.08,1.13917e-07
99.09,1.09467e-07
99.1,1.07412e-07
99.11,1.06576e-07
99.12,1.07316e-07
99.13,1.08057e-07
99.14,1.08798e-07
99.15,1.09538e-07
99.16,1.10278e-07
99.17,1.10633e-07
99.18,1.09283e-07
99.19,1.08058e-07
99.2,1.07022e-07
99.21,1.07762e-07
99.22,1.08503e-07
99.23,1.09243e-07
99.24,1.08963e-07
99.25,1.08909e-07
99.26,1.09349e-07
99.27,1.10032e-07
99.28,1.10773e-07
99.29,1.11513e-07
99.3,1.12254e-07
99.31,1.12994e-07
99.32,1.13734e-07
99.33,1.14419e-07
99.34,1.15059e-07
99.35,1.158e-07
99.36,1.1654e-07
99.37,1.1728e-07
99.38,1.18021e-07
99.39,1.18762e-07
99.4,1.19502e-07
99.41,1.20242e-07
99.42,1.20983e-07
99.43,1.21723e-07
99.44,1.22464e-07
99.45,1.22905e-07
99.46,1.18655e-07
99.47,1.1689e-07
99.48,1.1763e-07
99.49,1.17997e-07
99.5,1.18486e-07
99.51,1.19226e-07
99.52,1.19967e-07
99.53,1.20708e-07
99.54,1.21448e-07
99.55,1.18291e-07
99.56,1.14045e-07
99.57,1.14785e-07
99.58,1.15526e-07
99.59,1.16266e-07
99.6,1.17006e-07
99.61,1.17746e-07
99.62,1.18486e-07
99.63,1.19226e-07
99.64,1.19967e-07
99.65,1.20707e-07
99.66,1.21447e-07
99.67,1.22188e-07
99.68,1.22928e-07
99.69,1.23668e-07
99.7,1.24302e-07
99.71,1.23252e-07
99.72,1.23094e-07
99.73,1.23834e-07
99.74,1.24574e-07
99.75,1.24909e-07
99.76,1.24559e-07
99.77,1.25092e-07
99.78,1.25563e-07
99.79,1.25213e-07
99.8,1.25405e-07
99.81,1.25136e-07
99.82,1.19786e-07
99.83,1.17837e-07
99.84,1.18577e-07
99.85,1.18918e-07
99.86,1.19432e-07
99.87,1.20172e-07
99.88,1.20913e-07
99.89,1.21654e-07
99.9,1.22394e-07
99.91,1.18808e-07
99.92,1.1483e-07
99.93,1.1557e-07
99.94,1.137e-07
99.95,1.10497e-07
99.96,1.11237e-07
99.97,1.11978e-07
99.98,1.12718e-07
99.99,1.13459e-07
100,1.12714e-07
100.01,1.09464e-07
100.02,1.09442e-07
100.03,1.10182e-07
100.04,1.10922e-07
100.05,1.11663e-07
100.06,1.12403e-07
100.07,1.13143e-07
100.08,1.13884e-07
100.09,1.14624e-07
100.1,1.15365e-07
100.11,1.15675e-07
100.12,1.15425e-07
100.13,1.15865e-07
100.14,1.16467e-07
100.15,1.17207e-07
100.16,1.17947e-07
100.17,1.18595e-07
100.18,1.18835e-07
100.19,1.19387e-07
100.2,1.20127e-07
100.21,1.20867e-07
100.22,1.21608e-07
100.23,1.22348e-07
100.24,1.23088e-07
100.25,1.23828e-07
100.26,1.24568e-07
100.27,1.25309e-07
100.28,1.2605e-07
100.29,1.2679e-07
100.3,1.2753e-07
100.31,1.27486e-07
100.32,1.21836e-07
100.33,1.19423e-07
100.34,1.19563e-07
100.35,1.20301e-07
100.36,1.21042e-07
100.37,1.21782e-07
100.38,1.18344e-07
100.39,1.15775e-07
100.4,1.16515e-07
100.41,1.17255e-07
100.42,1.17995e-07
100.43,1.18735e-07
100.44,1.19476e-07
100.45,1.20217e-07
100.46,1.20957e-07
100.47,1.21698e-07
100.48,1.22438e-07
100.49,1.23178e-07
100.5,1.23919e-07
100.51,1.24659e-07
100.52,1.25238e-07
100.53,1.25828e-07
100.54,1.26568e-07
100.55,1.27308e-07
100.56,1.2789e-07
100.57,1.2734e-07
100.58,1.27232e-07
100.59,1.27472e-07
100.6,1.23626e-07
100.61,1.21775e-07
100.62,1.22515e-07
100.63,1.23255e-07
100.64,1.23996e-07
100.65,1.24736e-07
100.66,1.25476e-07
100.67,1.26217e-07
100.68,1.26957e-07
100.69,1.27697e-07
100.7,1.28438e-07
100.71,1.29178e-07
100.72,1.29177e-07
100.73,1.28427e-07
100.74,1.2851e-07
100.75,1.28874e-07
100.76,1.29614e-07
100.77,1.30354e-07
100.78,1.31095e-07
100.79,1.31835e-07
100.8,1.32576e-07
100.81,1.33316e-07
100.82,1.34056e-07
100.83,1.33236e-07
100.84,1.31186e-07
100.85,1.30235e-07
100.86,1.30019e-07
100.87,1.30759e-07
100.88,1.25752e-07
100.89,1.21942e-07
100.9,1.22682e-07
100.91,1.23422e-07
100.92,1.2398e-07
100.93,1.2373e-07
100.94,1.19935e-07
100.95,1.14381e-07
100.96,1.15121e-07
100.97,1.15369e-07
100.98,1.15119e-07
100.99,1.15796e-07
101,1.16167e-07
101.01,1.15917e-07
101.02,1.1647e-07
101.03,1.15906e-07
101.04,1.11356e-07
101.05,1.10428e-07
101.06,1.11168e-07
101.07,1.11908e-07
101.08,1.12649e-07
101.09,1.13389e-07
101.1,1.14129e-07
101.11,1.14869e-07
101.12,1.15609e-07
101.13,1.16349e-07
101.14,1.1709e-07
101.15,1.1783e-07
101.16,1.1857e-07
101.17,1.19311e-07
101.18,1.20051e-07
101.19,1.20791e-07
101.2,1.21532e-07
101.21,1.22272e-07
101.22,1.23012e-07
101.23,1.23752e-07
101.24,1.22914e-07
101.25,1.22594e-07
101.26,1.23334e-07
101.27,1.22708e-07
101.28,1.21807e-07
101.29,1.21057e-07
101.3,1.20917e-07
101.31,1.20446e-07
101.32,1.15596e-07
101.33,1.13871e-07
101.34,1.14611e-07
101.35,1.15352e-07
101.36,1.16092e-07
101.37,1.16832e-07
101.38,1.17573e-07
101.39,1.18313e-07
101.4,1.19053e-07
101.41,1.19345e-07
101.42,1.19485e-07
101.43,1.19625e-07
101.44,1.20139e-07
101.45,1.20606e-07
101.46,1.16656e-07
101.47,1.15042e-07
101.48,1.15782e-07
101.49,1.16523e-07
101.5,1.17263e-07
101.51,1.18003e-07
101.52,1.1438e-07
101.53,1.11065e-07
101.54,1.11805e-07
101.55,1.12066e-07
101.56,1.12191e-07
101.57,1.12931e-07
101.58,1.13672e-07
101.59,1.14412e-07
101.6,1.15152e-07
101.61,1.15892e-07
101.62,1.16632e-07
101.63,1.17373e-07
101.64,1.18113e-07
101.65,1.18853e-07
101.66,1.19145e-07
101.67,1.18382e-07
101.68,1.13632e-07
101.69,1.12301e-07
101.7,1.13042e-07
101.71,1.13782e-07
101.72,1.14522e-07
101.73,1.15262e-07
101.74,1.16003e-07
101.75,1.14515e-07
101.76,1.09265e-07
101.77,1.08621e-07
101.78,1.09135e-07
101.79,1.09875e-07
101.8,1.10616e-07
101.81,1.11357e-07
101.82,1.12097e-07
101.83,1.12837e-07
101.84,1.13577e-07
101.85,1.14317e-07
101.86,1.15058e-07
101.87,1.15798e-07
101.88,1.16539e-07
101.89,1.1728e-07
101.9,1.1802e-07
101.91,1.1876e-07
101.92,1.19501e-07
101.93,1.20241e-07
101.94,1.20982e-07
101.95,1.21723e-07
101.96,1.22473e-07
101.97,1.23224e-07
101.98,1.23974e-07
101.99,1.23799e-07
102,1.23929e-07
102.01,1.24679e-07
102.02,1.20572e-07
102.03,1.16809e-07
102.04,1.17549e-07
102.05,1.1829e-07
102.06,1.19032e-07
102.07,1.19782e-07
102.08,1.20532e-07
102.09,1.21282e-07
102.1,1.22033e-07
102.11,1.22092e-07
102.12,1.21252e-07
102.13,1.20499e-07
102.14,1.20222e-07
102.15,1.20972e-07
102.16,1.21722e-07
102.17,1.22473e-07
102.18,1.23223e-07
102.19,1.23911e-07
102.2,1.24555e-07
102.21,1.25105e-07
102.22,1.25606e-07
102.23,1.26056e-07
102.24,1.26787e-07
102.25,1.27538e-07
102.26,1.28288e-07
102.27,1.29038e-07
102.28,1.28186e-07
102.29,1.22446e-07
102.3,1.20737e-07
102.31,1.20961e-07
102.32,1.21711e-07
102.33,1.22461e-07
102.34,1.23211e-07
102.35,1.22277e-07
102.36,1.21425e-07
102.37,1.20685e-07
102.38,1.19335e-07
102.39,1.18573e-07
102.4,1.19323e-07
102.41,1.20074e-07
102.42,1.20824e-07
102.43,1.21574e-07
102.44,1.22324e-07
102.45,1.23075e-07
102.46,1.23825e-07
102.47,1.23684e-07
102.48,1.22644e-07
102.49,1.23278e-07
102.5,1.23399e-07
102.51,1.22459e-07
102.52,1.22888e-07
102.53,1.21975e-07
102.54,1.16035e-07
102.55,1.14675e-07
102.56,1.15425e-07
102.57,1.16175e-07
102.58,1.16925e-07
102.59,1.17675e-07
102.6,1.18426e-07
102.61,1.19176e-07
102.62,1.19926e-07
102.63,1.20677e-07
102.64,1.21183e-07
102.65,1.21143e-07
102.66,1.21694e-07
102.67,1.22444e-07
102.68,1.23194e-07
102.69,1.22394e-07
102.7,1.20673e-07
102.71,1.19233e-07
102.72,1.18883e-07
102.73,1.19633e-07
102.74,1.19916e-07
102.75,1.20353e-07
102.76,1.21103e-07
102.77,1.21854e-07
102.78,1.22604e-07
102.79,1.23354e-07
102.8,1.2007e-07
102.81,1.15655e-07
102.82,1.16405e-07
102.83,1.16987e-07
102.84,1.17437e-07
102.85,1.18187e-07
102.86,1.18937e-07
102.87,1.19687e-07
102.88,1.20437e-07
102.89,1.19983e-07
102.9,1.16843e-07
102.91,1.16614e-07
102.92,1.17365e-07
102.93,1.18115e-07
102.94,1.18865e-07
102.95,1.19615e-07
102.96,1.20365e-07
102.97,1.21116e-07
102.98,1.21866e-07
102.99,1.22617e-07
103,1.21504e-07
103.01,1.17264e-07
103.02,1.17066e-07
103.03,1.17816e-07
103.04,1.18566e-07
103.05,1.19317e-07
103.06,1.20067e-07
103.07,1.20817e-07
103.08,1.21125e-07
103.09,1.21085e-07
103.1,1.21046e-07
103.11,1.21349e-07
103.12,1.22099e-07
103.13,1.22073e-07
103.14,1.2221e-07
103.15,1.2296e-07
103.16,1.2371e-07
103.17,1.24461e-07
103.18,1.25211e-07
103.19,1.25961e-07
103.2,1.26489e-07
103.21,1.23549e-07
103.22,1.22445e-07
103.23,1.23195e-07
103.24,1.23945e-07
103.25,1.24695e-07
103.26,1.25445e-07
103.27,1.26196e-07
103.28,1.26847e-07
103.29,1.27197e-07
103.3,1.27821e-07
103.31,1.28572e-07
103.32,1.29322e-07
103.33,1.26443e-07
103.34,1.20703e-07
103.35,1.2144e-07
103.36,1.20104e-07
103.37,1.16064e-07
103.38,1.13246e-07
103.39,1.11655e-07
103.4,1.12405e-07
103.41,1.13156e-07
103.42,1.13906e-07
103.43,1.14656e-07
103.44,1.15407e-07
103.45,1.16157e-07
103.46,1.16907e-07
103.47,1.17657e-07
103.48,1.18407e-07
103.49,1.13371e-07
103.5,1.10236e-07
103.51,1.10986e-07
103.52,1.11736e-07
103.53,1.12313e-07
103.54,1.12363e-07
103.55,1.09682e-07
103.56,1.05914e-07
103.57,1.03374e-07
103.58,1.02676e-07
103.59,1.03426e-07
103.6,1.04176e-07
103.61,1.04927e-07
103.62,1.05677e-07
103.63,1.06428e-07
103.64,1.07178e-07
103.65,1.07928e-07
103.66,1.04798e-07
103.67,1.01319e-07
103.68,1.02069e-07
103.69,1.0282e-07
103.7,1.03535e-07
103.71,1.03685e-07
103.72,1.04135e-07
103.73,1.04885e-07
103.74,1.05636e-07
103.75,1.06387e-07
103.76,1.07137e-07
103.77,1.07887e-07
103.78,1.08638e-07
103.79,1.09388e-07
103.8,1.10139e-07
103.81,1.10889e-07
103.82,1.11639e-07
103.83,1.09769e-07
103.84,1.05829e-07
103.85,1.06566e-07
103.86,1.07317e-07
103.87,1.08067e-07
103.88,1.08818e-07
103.89,1.09569e-07
103.9,1.10319e-07
103.91,1.11069e-07
103.92,1.11819e-07
103.93,1.12569e-07
103.94,1.1332e-07
103.95,1.14065e-07
103.96,1.14715e-07
103.97,1.15415e-07
103.98,1.16165e-07
103.99,1.16915e-07
104,1.17666e-07
104.01,1.18416e-07
104.02,1.19166e-07
104.03,1.19769e-07
104.04,1.19919e-07
104.05,1.19596e-07
104.06,1.19214e-07
104.07,1.19964e-07
104.08,1.19937e-07
104.09,1.19297e-07
104.1,1.19444e-07
104.11,1.19856e-07
104.12,1.20606e-07
104.13,1.20745e-07
104.14,1.21012e-07
104.15,1.21762e-07
104.16,1.22512e-07
104.17,1.22949e-07
104.18,1.22009e-07
104.19,1.21195e-07
104.2,1.20502e-07
104.21,1.20552e-07
104.22,1.2026e-07
104.23,1.1962e-07
104.24,1.15238e-07
104.25,1.12608e-07
104.26,1.13358e-07
104.27,1.14109e-07
104.28,1.14835e-07
104.29,1.15485e-07
104.3,1.16066e-07
104.31,1.16642e-07
104.32,1.17392e-07
104.33,1.17918e-07
104.34,1.18268e-07
104.35,1.19018e-07
104.36,1.19769e-07
104.37,1.20519e-07
104.38,1.21269e-07
104.39,1.2202e-07
104.4,1.2277e-07
104.41,1.2352e-07
104.42,1.24271e-07
104.43,1.25021e-07
104.44,1.25093e-07
104.45,1.24819e-07
104.46,1.25569e-07
104.47,1.2538e-07
104.48,1.2424e-07
104.49,1.24867e-07
104.5,1.24913e-07
104.51,1.23773e-07
104.52,1.24164e-07
104.53,1.2427e-07
104.54,1.2243e-07
104.55,1.21344e-07
104.56,1.20617e-07
104.57,1.19977e-07
104.58,1.20115e-07
104.59,1.20865e-07
104.6,1.21616e-07
104.61,1.22366e-07
104.62,1.23116e-07
104.63,1.23867e-07
104.64,1.23291e-07
104.65,1.19751e-07
104.66,1.19423e-07
104.67,1.20174e-07
104.68,1.20924e-07
104.69,1.21675e-07
104.7,1.22425e-07
104.71,1.23175e-07
104.72,1.23925e-07
104.73,1.24675e-07
104.74,1.25426e-07
104.75,1.25473e-07
104.76,1.24333e-07
104.77,1.18579e-07
104.78,1.13249e-07
104.79,1.12509e-07
104.8,1.12311e-07
104.81,1.11969e-07
104.82,1.08829e-07
104.83,1.07865e-07
104.84,1.08615e-07
104.85,1.09365e-07
104.86,1.10116e-07
104.87,1.10866e-07
104.88,1.11617e-07
104.89,1.12367e-07
104.9,1.13117e-07
104.91,1.13867e-07
104.92,1.14617e-07
104.93,1.15367e-07
104.94,1.15993e-07
104.95,1.16555e-07
104.96,1.17305e-07
104.97,1.18056e-07
104.98,1.18806e-07
104.99,1.1909e-07
105,1.17179e-07
105.01,1.11639e-07
105.02,1.11189e-07
105.03,1.1194e-07
105.04,1.1269e-07
105.05,1.1344e-07
105.06,1.13688e-07
105.07,1.10348e-07
105.08,1.07791e-07
105.09,1.05851e-07
105.1,1.06595e-07
105.11,1.06609e-07
105.12,1.05669e-07
105.13,1.06204e-07
105.14,1.06955e-07
105.15,1.07705e-07
105.16,1.08455e-07
105.17,1.09206e-07
105.18,1.09956e-07
105.19,1.10706e-07
105.2,1.11456e-07
105.21,1.12206e-07
105.22,1.12957e-07
105.23,1.13707e-07
105.24,1.13719e-07
105.25,1.1368e-07
105.26,1.1364e-07
105.27,1.14241e-07
105.28,1.14991e-07
105.29,1.15741e-07
105.3,1.16491e-07
105.31,1.17241e-07
105.32,1.17991e-07
105.33,1.18742e-07
105.34,1.19492e-07
105.35,1.20242e-07
105.36,1.2004e-07
105.37,1.186e-07
105.38,1.18636e-07
105.39,1.19041e-07
105.4,1.19791e-07
105.41,1.20542e-07
105.42,1.20409e-07
105.43,1.16369e-07
105.44,1.15314e-07
105.45,1.15751e-07
105.46,1.11311e-07
105.47,1.09455e-07
105.48,1.10205e-07
105.49,1.10955e-07
105.5,1.11706e-07
105.51,1.12456e-07
105.52,1.13207e-07
105.53,1.12967e-07
105.54,1.09727e-07
105.55,1.09219e-07
105.56,1.09969e-07
105.57,1.10719e-07
105.58,1.11469e-07
105.59,1.12219e-07
105.6,1.12969e-07
105.61,1.1372e-07
105.62,1.1447e-07
105.63,1.15134e-07
105.64,1.15816e-07
105.65,1.16566e-07
105.66,1.14107e-07
105.67,1.1136e-07
105.68,1.1211e-07
105.69,1.12861e-07
105.7,1.13612e-07
105.71,1.14362e-07
105.72,1.15062e-07
105.73,1.15712e-07
105.74,1.16269e-07
105.75,1.16893e-07
105.76,1.17643e-07
105.77,1.18394e-07
105.78,1.19144e-07
105.79,1.19894e-07
105.8,1.20165e-07
105.81,1.20301e-07
105.82,1.21051e-07
105.83,1.2136e-07
105.84,1.2132e-07
105.85,1.22068e-07
105.86,1.22819e-07
105.87,1.23569e-07
105.88,1.24232e-07
105.89,1.24851e-07
105.9,1.25401e-07
105.91,1.26101e-07
105.92,1.26852e-07
105.93,1.27602e-07
105.94,1.28353e-07
105.95,1.29015e-07
105.96,1.28275e-07
105.97,1.28277e-07
105.98,1.29027e-07
105.99,1.27637e-07
106,1.26951e-07
106.01,1.27701e-07
106.02,1.27408e-07
106.03,1.27187e-07
106.04,1.27937e-07
106.05,1.27736e-07
106.06,1.27122e-07
106.07,1.26682e-07
106.08,1.26908e-07
106.09,1.27658e-07
106.1,1.2791e-07
106.11,1.28117e-07
106.12,1.28267e-07
106.13,1.2894e-07
106.14,1.29691e-07
106.15,1.30441e-07
106.16,1.31191e-07
106.17,1.3102e-07
106.18,1.2678e-07
106.19,1.25649e-07
106.2,1.26399e-07
106.21,1.27149e-07
106.22,1.279e-07
106.23,1.2865e-07
106.24,1.281e-07
106.25,1.27978e-07
106.26,1.28728e-07
106.27,1.29478e-07
106.28,1.29835e-07
106.29,1.28995e-07
106.3,1.28292e-07
106.31,1.27761e-07
106.32,1.28011e-07
106.33,1.28205e-07
106.34,1.28355e-07
106.35,1.29105e-07
106.36,1.28513e-07
106.37,1.26173e-07
106.38,1.2653e-07
106.39,1.2728e-07
106.4,1.2803e-07
106.41,1.28781e-07
106.42,1.29531e-07
106.43,1.30281e-07
106.44,1.31031e-07
106.45,1.3168e-07
106.46,1.3074e-07
106.47,1.30641e-07
106.48,1.31391e-07
106.49,1.3056e-07
106.5,1.29988e-07
106.51,1.30038e-07
106.52,1.30016e-07
106.53,1.30172e-07
106.54,1.30922e-07
106.55,1.31604e-07
106.56,1.32267e-07
106.57,1.33017e-07
106.58,1.336e-07
106.59,1.3405e-07
106.6,1.34401e-07
106.61,1.34926e-07
106.62,1.35676e-07
106.63,1.35388e-07
106.64,1.3467e-07
106.65,1.3333e-07
106.66,1.32813e-07
106.67,1.32444e-07
106.68,1.31504e-07
106.69,1.31616e-07
106.7,1.32355e-07
106.71,1.32905e-07
106.72,1.31423e-07
106.73,1.27883e-07
106.74,1.28354e-07
106.75,1.29105e-07
106.76,1.29855e-07
106.77,1.25353e-07
106.78,1.21218e-07
106.79,1.21968e-07
106.8,1.22719e-07
106.81,1.23469e-07
106.82,1.24219e-07
106.83,1.21173e-07
106.84,1.15133e-07
106.85,1.15869e-07
106.86,1.1662e-07
106.87,1.1737e-07
106.88,1.16472e-07
106.89,1.15916e-07
106.9,1.16666e-07
106.91,1.17417e-07
106.92,1.18167e-07
106.93,1.18917e-07
106.94,1.19668e-07
106.95,1.19986e-07
106.96,1.13546e-07
106.97,1.10429e-07
106.98,1.10679e-07
106.99,1.11397e-07
107,1.11923e-07
107.01,1.12073e-07
107.02,1.1271e-07
107.03,1.13265e-07
107.04,1.13225e-07
107.05,1.13727e-07
107.06,1.14478e-07
107.07,1.15228e-07
107.08,1.15866e-07
107.09,1.16416e-07
107.1,1.17167e-07
107.11,1.17743e-07
107.12,1.18093e-07
107.13,1.18792e-07
107.14,1.19543e-07
107.15,1.20293e-07
107.16,1.21044e-07
107.17,1.21794e-07
107.18,1.22544e-07
107.19,1.23295e-07
107.2,1.24045e-07
107.21,1.24795e-07
107.22,1.25396e-07
107.23,1.25846e-07
107.24,1.26577e-07
107.25,1.27141e-07
107.26,1.27391e-07
107.27,1.28047e-07
107.28,1.28649e-07
107.29,1.28799e-07
107.3,1.29362e-07
107.31,1.30015e-07
107.32,1.29975e-07
107.33,1.30377e-07
107.34,1.31127e-07
107.35,1.30192e-07
107.36,1.29382e-07
107.37,1.28742e-07
107.38,1.2819e-07
107.39,1.26134e-07
107.4,1.20694e-07
107.41,1.19882e-07
107.42,1.19613e-07
107.43,1.14873e-07
107.44,1.13553e-07
107.45,1.14303e-07
107.46,1.15053e-07
107.47,1.15803e-07
107.48,1.16553e-07
107.49,1.17304e-07
107.5,1.18055e-07
107.51,1.18805e-07
107.52,1.15923e-07
107.53,1.13293e-07
107.54,1.14043e-07
107.55,1.14794e-07
107.56,1.15545e-07
107.57,1.16295e-07
107.58,1.16934e-07
107.59,1.17484e-07
107.6,1.17146e-07
107.61,1.1715e-07
107.62,1.176e-07
107.63,1.17964e-07
107.64,1.18438e-07
107.65,1.19188e-07
107.66,1.19938e-07
107.67,1.20688e-07
107.68,1.21438e-07
107.69,1.22189e-07
107.7,1.22652e-07
107.71,1.18512e-07
107.72,1.16803e-07
107.73,1.17553e-07
107.74,1.18304e-07
107.75,1.19054e-07
107.76,1.19804e-07
107.77,1.20554e-07
107.78,1.21305e-07
107.79,1.22055e-07
107.8,1.2117e-07
107.81,1.19567e-07
107.82,1.18227e-07
107.83,1.15097e-07
107.84,1.10557e-07
107.85,1.11296e-07
107.86,1.12047e-07
107.87,1.12797e-07
107.88,1.13547e-07
107.89,1.14298e-07
107.9,1.15048e-07
107.91,1.15798e-07
107.92,1.16549e-07
107.93,1.17299e-07
107.94,1.178e-07
107.95,1.17856e-07
107.96,1.13216e-07
107.97,1.1126e-07
107.98,1.1201e-07
107.99,1.1276e-07
108,1.13511e-07
108.01,1.14261e-07
108.02,1.15011e-07
108.03,1.15761e-07
108.04,1.16511e-07
108.05,1.17261e-07
108.06,1.17363e-07
108.07,1.12823e-07
108.08,1.11244e-07
108.09,1.11994e-07
108.1,1.12745e-07
108.11,1.12109e-07
108.12,1.09669e-07
108.13,1.10014e-07
108.14,1.10765e-07
108.15,1.11515e-07
108.16,1.12265e-07
108.17,1.13016e-07
108.18,1.13766e-07
108.19,1.14516e-07
108.2,1.15267e-07
108.21,1.16017e-07
108.22,1.16767e-07
108.23,1.17517e-07
108.24,1.18268e-07
108.25,1.18832e-07
108.26,1.19082e-07
108.27,1.19736e-07
108.28,1.20486e-07
108.29,1.21236e-07
108.3,1.21987e-07
108.31,1.22542e-07
108.32,1.21702e-07
108.33,1.18122e-07
108.34,1.12382e-07
108.35,1.13114e-07
108.36,1.13864e-07
108.37,1.14614e-07
108.38,1.15365e-07
108.39,1.16116e-07
108.4,1.16866e-07
108.41,1.17617e-07
108.42,1.18146e-07
108.43,1.17706e-07
108.44,1.18008e-07
108.45,1.18759e-07
108.46,1.19509e-07
108.47,1.19219e-07
108.48,1.17879e-07
108.49,1.16727e-07
108.5,1.14059e-07
108.51,1.08819e-07
108.52,1.08426e-07
108.53,1.08111e-07
108.54,1.04571e-07
108.55,1.03967e-07
108.56,1.04717e-07
108.57,1.05467e-07
108.58,1.06218e-07
108.59,1.06968e-07
108.6,1.07718e-07
108.61,1.08468e-07
108.62,1.09218e-07
108.63,1.09969e-07
108.64,1.10719e-07
108.65,1.11469e-07
108.66,1.07523e-07
108.67,1.03146e-07
108.68,1.03896e-07
108.69,1.04646e-07
108.7,1.0535e-07
108.71,1.0531e-07
108.72,1.05663e-07
108.73,1.06413e-07
108.74,1.06332e-07
108.75,1.06192e-07
108.76,1.06052e-07
108.77,1.06553e-07
108.78,1.07229e-07
108.79,1.07979e-07
108.8,1.08729e-07
108.81,1.09479e-07
108.82,1.10229e-07
108.83,1.08415e-07
108.84,1.04575e-07
108.85,1.01333e-07
108.86,9.9826e-08
108.87,1.00576e-07
108.88,1.01327e-07
108.89,1.02077e-07
108.9,1.02827e-07
108.91,1.03577e-07
108.92,1.04327e-07
108.93,1.05077e-07
108.94,1.03843e-07
108.95,1.01594e-07
108.96,1.02344e-07
108.97,1.03094e-07
108.98,1.03844e-07
108.99,1.04595e-07
109,1.05346e-07
109.01,1.06096e-07
109.02,1.06847e-07
109.03,1.07598e-07
109.04,1.08348e-07
109.05,1.09098e-07
109.06,1.09799e-07
109.07,1.10149e-07
109.08,1.10724e-07
109.09,1.11474e-07
109.1,1.12224e-07
109.11,1.12974e-07
109.12,1.13724e-07
109.13,1.14475e-07
109.14,1.15226e-07
109.15,1.15976e-07
109.16,1.16726e-07
109.17,1.17476e-07
109.18,1.18226e-07
109.19,1.15627e-07
109.2,1.11303e-07
109.21,1.12053e-07
109.22,1.12804e-07
109.23,1.13554e-07
109.24,1.14305e-07
109.25,1.15018e-07
109.26,1.15668e-07
109.27,1.164e-07
109.28,1.1715e-07
109.29,1.179e-07
109.3,1.18307e-07
